label,text,source,text_clean,has_url,has_phone,predicted_as,categories
smish,Sonali Bank থেকে আপনার জন্য urgent message। Call করুন: +8801716677889,CodeMix,Sonali Bank থেকে আপনার জন্য urgent message। Call করুন: [PHONE],False,True,normal,['no_url']
smish,"Apnar chele shomoshyay ache, tai druto taka pathan.",Banglish,"Apnar chele shomoshyay ache, tai druto taka pathan.",False,False,normal,"['no_url', 'no_phone', 'no_bangla']"
smish,Apnar bKash account block hoyeche. Punoray shokrio korte call korun: +8801819876543,Banglish,Apnar bKash account block hoyeche. Punoray shokrio korte call korun: [PHONE],False,True,normal,"['no_url', 'no_bangla']"
smish,You are our lucky customer! Claim your free 1-year internet subscription. Call 019XXXXXXXX.,English,You are our lucky customer! Claim your free 1-year internet subscription. Call 019XX.,False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,গুরুত্বপূর্ণ: আপনার ভ্যাকসিন সার্টিফিকেট এক্সপায়ার। আপডেট: update-vaccine.tk,Bengali,গুরুত্বপূর্ণ: আপনার ভ্যাকসিন সার্টিফিকেট এক্সপায়ার। আপডেট: update-vaccine.tk,False,False,promo,"['no_url', 'no_phone']"
smish,"Jonota Bank theke 2,000 taka puroshkar jitechen! Call korun: +8801714455667",Banglish,"Jonota Bank theke 2,000 taka puroshkar jitechen! Call korun: [PHONE]",False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,➡️Do you want to work online?? Our project name is: Forgsec.io 🆓 We will give 1-2 live classes on Telegram for free and teach you the complete work✅✅ 🔜 We have daily income and monthly salary arrangements☑️☑️ Know everything and work with proof 100% real work✅,English,➡️Do you want to work online?? Our project name is: Forgsec.io 🆓 We will give 1-2 live classes on Telegram for free and teach you the complete work✅✅ 🔜 We have daily income and monthly salary arrangements☑️☑️ Know everything and work with proof 100% real work✅,False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,Apnar shonchoy dwigun korar shujog! Call korun: +8801711011023,Banglish,Apnar shonchoy dwigun korar shujog! Call korun: [PHONE],False,True,normal,"['no_url', 'no_bangla']"
smish,আপনার সঞ্চয় দ্বিগুণ করার সুযোগ! কল করুন: +8801718788890,Bengali,আপনার সঞ্চয় দ্বিগুণ করার সুযোগ! কল করুন: [PHONE],False,True,normal,"['no_url', 'short_text']"
smish,"Your land sale money has been deposited, call করুন: +8801819900112",CodeMix,"Your land sale money has been deposited, call করুন: [PHONE]",False,True,normal,['no_url']
smish,জনতা ব্যাংক থেকে জরুরি বার্তা। কল করুন: +8801913233345,Bengali,জনতা ব্যাংক থেকে জরুরি বার্তা। কল করুন: [PHONE],False,True,normal,"['no_url', 'short_text']"
smish,"Hello, tracking code Dz-8342-FY344 shoho apnar FEDEX package apnar delivery pochondo set korar jonno opekkha korche: c4info/Gm0843vz1",Banglish,"Hello, tracking code Dz-8342-FY344 shoho apnar FEDEX package apnar delivery pochondo set korar jonno opekkha korche: c4info/Gm0843vz1",False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,Apple iPhone 18 jitechen! Delivery nishchito korte call korun: +8801810900912,Banglish,Apple iPhone 18 jitechen! Delivery nishchito korte call korun: [PHONE],False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,Ekta Samsung Galaxy phone jetar sujog! Ei borto te 'GALAXY' uttor din.,Banglish,Ekta Samsung Galaxy phone jetar sujog! Ei borto te 'GALAXY' uttor din.,False,False,normal,"['no_url', 'no_phone', 'no_bangla']"
smish,Apnar bidyut bill porishod na howar karon shongjog kete dewa hobe. Call korun +8801912233445,Banglish,Apnar bidyut bill porishod na howar karon shongjog kete dewa hobe. Call korun [PHONE],False,True,normal,"['no_url', 'no_bangla']"
smish,কোন ডাউন পেমেন্ট ছাড়াই ১০০% গাড়ি লোন সুবিধা। আজই আবেদন করুন। যোগাযোগ: ০১৮৬৭৫৪৬৩৮৯,Bengali,কোন ডাউন পেমেন্ট ছাড়াই ১০০% গাড়ি লোন সুবিধা। আজই আবেদন করুন। যোগাযোগ: [PHONE],False,True,promo,"['no_url', 'has_numbers']"
smish,"Priyo beboharikari, apni ekta free concert-er ticket jitechen. Ei bartay 'CONCERT' uttor din.",Banglish,"Priyo beboharikari, apni ekta free concert-er ticket jitechen. Ei bartay 'CONCERT' uttor din.",False,False,normal,"['no_url', 'no_phone', 'no_bangla']"
smish,"Get Malaysian, European, American, Canadian visa with 100% guarantee, contact today 01765433422, no advance fee required.",English,"Get Malaysian, European, American, Canadian visa with 100% guarantee, contact today [PHONE] , no advance fee required.",False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,আপনার account block হয়ে যাবে। contact করুন ০১৭৮৯৭৬৫৪৩২১।,CodeMix,আপনার account block হয়ে যাবে। contact করুন [PHONE] ।,False,True,normal,['no_url']
smish,প্রিয়জনের মুখে হাসি ফুটাতে dial *213*6551# charge ৮২.৬৭ প্রতিদিন,CodeMix,প্রিয়জনের মুখে হাসি ফুটাতে dial *213*6551# charge ৮২.৬৭ প্রতিদিন,False,False,promo,"['no_url', 'no_phone', 'has_numbers']"
smish,"প্রিয় গ্রাহক আপনার
বিদ্যুৎ সংযোগ বিচ্ছিন্ন করা হবে
আজ রাত ১০.৩০ মিনিটে
থেকে
বিদ্যুৎ অফিস।
কারণ আপনার
আগের মাসের বিল ছিল না
আপডেট অবিলম্বে দয়া করে
আমাদের সাথে যোগাযোগ করুন
বিদ্যুৎ কর্মকর্তা
9163657962 ধন্যবাদ",Bengali,প্রিয় গ্রাহক আপনার বিদ্যুৎ সংযোগ বিচ্ছিন্ন করা হবে আজ রাত ১০.৩০ মিনিটে থেকে বিদ্যুৎ অফিস। কারণ আপনার আগের মাসের বিল ছিল না আপডেট অবিলম্বে দয়া করে আমাদের সাথে যোগাযোগ করুন বিদ্যুৎ কর্মকর্তা [PHONE] ধন্যবাদ,False,True,normal,"['no_url', 'has_numbers']"
smish,জনতা ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। কল করুন: +8801811011023,Bengali,জনতা ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। কল করুন: [PHONE],False,True,normal,['no_url']
smish,"5,000 taka biniyoge 20,000 taka pan! Call korun: +8801918899001",Banglish,"5,000 taka biniyoge 20,000 taka pan! Call korun: [PHONE]",False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,"Biniyoge dvigun labh, call korun: +8801911234567",Banglish,"Biniyoge dvigun labh, call korun: [PHONE]",False,True,normal,"['no_url', 'short_text', 'no_bangla']"
smish,Apnar internet songjog punoray chalu korte call korun +8801811122334,Banglish,Apnar internet songjog punoray chalu korte call korun [PHONE],False,True,promo,"['no_url', 'no_bangla']"
smish,Earn from Facebook - message us. Genuine work opportunity with group support: t.me/Facebook_ID_Sell1_bot Official admin👆,English,Earn from Facebook - message us. Genuine work opportunity with group support: t.me/Facebook_ID_Sell1_bot Official admin👆,False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,Apnar Dutch-Bangla Bank account theke 45000 TK withdraw hoyeche. Jodi apni koren ni tahole akhoni call korun +8801987654321,Banglish,Apnar Dutch-Bangla Bank account theke 45000 TK withdraw hoyeche. Jodi apni koren ni tahole akhoni call korun [PHONE],False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,Darun khobor! Amader bhromon package-e 70% discount! Druto booking korun ei number-e: 01317235293,Banglish,Darun khobor! Amader bhromon package-e 70% discount! Druto booking korun ei number-e: [PHONE],False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,আপনার mobile recharge করতে call করুন: +8801815455567,CodeMix,আপনার mobile recharge করতে call করুন: [PHONE],False,True,normal,"['no_url', 'short_text']"
smish,"Your land sale money has been deposited, call: +8801914567890",English,"Your land sale money has been deposited, call: [PHONE]",False,True,normal,"['no_url', 'no_bangla']"
smish,"Smartphone jetar durdanto offer! Shohoj kichu proshner uttor diye jite nin 14,999 takar akorshonio smartphone Oppo A17 matro TK2.78/din, dial *213*664#",Banglish,"Smartphone jetar durdanto offer! Shohoj kichu proshner uttor diye jite nin 14,999 takar akorshonio smartphone Oppo A17 matro TK2.78/din, dial *213*664#",False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,আপনার একাউন্টে সমস্যা হয়েছে। দ্রুত এই নাম্বারে যোগাযোগ করুন ০১৭২৮৩৭৫৮৪৩।,Bengali,আপনার একাউন্টে সমস্যা হয়েছে। দ্রুত এই নাম্বারে যোগাযোগ করুন [PHONE] ।,False,True,normal,['no_url']
smish,DXN multinational company দিচ্ছে ভাতাসহ উচ্চবেতনে চাকরির সুযোগ। জরুরি যোগাযোগ করুন ০১৭৯৩২৫১০০২,CodeMix,DXN multinational company দিচ্ছে ভাতাসহ উচ্চবেতনে চাকরির সুযোগ। জরুরি যোগাযোগ করুন [PHONE],False,True,promo,['no_url']
smish,বাংলাদেশ ব্যাংক থেকে জরুরি বার্তা। কল করুন: +8801915566778,Bengali,বাংলাদেশ ব্যাংক থেকে জরুরি বার্তা। কল করুন: [PHONE],False,True,normal,['no_url']
smish,"5,000 taka binyoje 15,000 taka arjon korun! Call korun: +8801916677889",Banglish,"5,000 taka binyoje 15,000 taka arjon korun! Call korun: [PHONE]",False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,Bangladesh bank account-e truti dekhano diyeche. Call korun: +8801814344356,Banglish,Bangladesh bank account-e truti dekhano diyeche. Call korun: [PHONE],False,True,normal,"['no_url', 'no_bangla']"
smish,Kono joma charai 100% home loan shubidha. 24 ghontar moddhe onumodon. Jogajog: 01567546390,Banglish,Kono joma charai 100% home loan shubidha. 24 ghontar moddhe onumodon. Jogajog: [PHONE],False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,Congratulations! You have won a free dinner for two at Radisson Blu. Call 017XXXXXXXX to book your table.,English,Congratulations! You have won a free dinner for two at Radisson Blu. Call 017XX to book your table.,False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,"Dear customer, 10,000 taka has been deposited in your bKash account. Call for details: +8801712345678",English,"Dear customer, 10,000 taka has been deposited in your bKash account. Call for details: [PHONE]",False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,"Your CV has passed and you can work from home through your mobile phone and get TK 2,000 daily. Join now: wa.me/8801865655560",English,"Your CV has passed and you can work from home through your mobile phone and get TK 2,000 daily. Join now: wa.me/ [PHONE]",False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,"bKash account-e 5,000 taka joma hoyeche. bistarito jante call korun: +8801810900912",Banglish,"bKash account-e 5,000 taka joma hoyeche. bistarito jante call korun: [PHONE]",False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,"প্রিয় গ্রাহক, আজ রাত ১১.৩০ টায় বিদ্যুৎ অফিস থেকে আপনার বিদ্যুৎ সংযোগ বিচ্ছিন্ন করা হবে কারণ আপনার আগের মাসের বিল পরিশোধ করা হয়নি। অনুগ্রহ করে অবিলম্বে আমাদের বিদ্যুৎ কর্মকর্তার সাথে 09874567456 নম্বরে যোগাযোগ করুন ধন্যবাদ।",Bengali,"প্রিয় গ্রাহক, আজ রাত ১১.৩০ টায় বিদ্যুৎ অফিস থেকে আপনার বিদ্যুৎ সংযোগ বিচ্ছিন্ন করা হবে কারণ আপনার আগের মাসের বিল পরিশোধ করা হয়নি। অনুগ্রহ করে অবিলম্বে আমাদের বিদ্যুৎ কর্মকর্তার সাথে [PHONE] নম্বরে যোগাযোগ করুন ধন্যবাদ।",False,True,normal,"['no_url', 'has_numbers']"
smish,Janata bank theke guruttopurno barta. Call korun: +8801710900912,Banglish,Janata bank theke guruttopurno barta. Call korun: [PHONE],False,True,normal,"['no_url', 'no_bangla']"
smish,Urgent message from Janata Bank. Call: +8801913233245,English,Urgent message from Janata Bank. Call: [PHONE],False,True,normal,"['no_url', 'short_text', 'no_bangla']"
smish,দয়া করে আপনার son এর problem এর জন্য তাড়াতাড়ি money পাঠান।,CodeMix,দয়া করে আপনার son এর problem এর জন্য তাড়াতাড়ি money পাঠান।,False,False,normal,"['no_url', 'no_phone']"
smish,Nogod account-e truti dekha diyeche. Call korun: +8801812122134,Banglish,Nogod account-e truti dekha diyeche. Call korun: [PHONE],False,True,normal,"['no_url', 'no_bangla']"
smish,There is a problem with Janata Bank account. Call: +8801816566678,English,There is a problem with Janata Bank account. Call: [PHONE],False,True,normal,"['no_url', 'no_bangla']"
smish,Bangladesh Bank theke joruri barta. Call korun: +8801911011023,Banglish,Bangladesh Bank theke joruri barta. Call korun: [PHONE],False,True,normal,"['no_url', 'no_bangla']"
smish,"40 taka for writing 1 story, 80 taka for 2 stories, 200 taka for writing 5. Daily 6-7 pics will be given, you just have to write by looking at them. 😊 You will get payment as soon as you work, Inshallah. Ad fee 50 taka ✅",English,"40 taka for writing 1 story, 80 taka for 2 stories, 200 taka for writing 5. Daily 6-7 pics will be given, you just have to write by looking at them. 😊 You will get payment as soon as you work, Inshallah. Ad fee 50 taka ✅",False,False,normal,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,কৃষকদের জন্য government দিচ্ছে ৫০ হাজার TK পর্যন্ত subsidy। Subsidy পেতে এখনই contact করুন ০১৫৩৮২৭২৭৩৪,CodeMix,কৃষকদের জন্য government দিচ্ছে ৫০ হাজার TK পর্যন্ত subsidy। Subsidy পেতে এখনই contact করুন [PHONE],False,True,promo,"['no_url', 'has_numbers']"
smish,"প্রিয় customer, আপনার card-এর info update করতে হবে। দয়া করে দ্রুত নিচের number-এ call করুন এবং আপনার pin number-টি বলুন। Contact number: 01345678956",CodeMix,"প্রিয় customer, আপনার card-এর info update করতে হবে। দয়া করে দ্রুত নিচের number-এ call করুন এবং আপনার pin number-টি বলুন। Contact number: [PHONE]",False,True,normal,['no_url']
smish,"E-comerch Platform ( No Fee )
Amader company te kaj kore protidin $10/$15 USDT ay korte chaile Inbox",Banglish,E-comerch Platform ( No Fee ) Amader company te kaj kore protidin $10/$15 USDT ay korte chaile Inbox,False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,"Dear customer, 8990 TK. K Enterprise ds POS/ECOM.Txn# on 23-02-2020 a txn was made on XX card. It was not done by you, forward this SMS from your registered mobile number. 18604195555",English,"Dear customer, 8990 TK. K Enterprise ds POS/ECOM.Txn# on 23-02-2020 a txn was made on XX card. It was not done by you, forward this SMS from your registered mobile number. [PHONE]",False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,"বিদেশে 100% guaranteed job opportunity। কোন fee নেই, শুধু আপনার passport এবং educational qualification দরকার। Contact: 01867546389",CodeMix,"বিদেশে 100% guaranteed job opportunity। কোন fee নেই, শুধু আপনার passport এবং educational qualification দরকার। Contact: [PHONE]",False,True,promo,"['no_url', 'has_numbers']"
smish,Part-time job. Salary 5000 BDT/day. Work from home: wa.me/85295102105,English,Part-time job. Salary 5000 BDT/day. Work from home: wa.me/ [PHONE],False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,"আকর্ষণীয় চাকরি এবং পড়াশোনা, মাসিক বেতন 2 লাখ+ এবং পিআর সুযোগ @ দক্ষিণ কোরিয়া।
বিনামূল্যে শিক্ষাদান এবং বাসস্থান.
01720557103
01720557120
01321200716
01550402100",Bengali,"আকর্ষণীয় চাকরি এবং পড়াশোনা, মাসিক বেতন 2 লাখ+ এবং পিআর সুযোগ @ দক্ষিণ কোরিয়া। বিনামূল্যে শিক্ষাদান এবং বাসস্থান. [PHONE] [PHONE]",False,True,promo,"['no_url', 'has_numbers']"
smish,Apnar moulok sthayitto er moddhe Cambridge University application fee mukto! porar shopno puron korte aji jogajog korun - 01746635725,Banglish,Apnar moulok sthayitto er moddhe Cambridge University application fee mukto! porar shopno puron korte aji jogajog korun - [PHONE],False,True,promo,"['no_url', 'no_bangla']"
smish,Call +8801816677889 to reactivate your internet connection,English,Call [PHONE] to reactivate your internet connection,False,True,normal,"['no_url', 'no_bangla']"
smish,আপনার মোবাইল রিচার্জ করতে কল করুন: +8801818788890,Bengali,আপনার মোবাইল রিচার্জ করতে কল করুন: [PHONE],False,True,normal,"['no_url', 'short_text']"
smish,"Dear user, are you worried about bus fare? Click the link below now to get cheap bus tickets this Eid.",English,"Dear user, are you worried about bus fare? Click the link below now to get cheap bus tickets this Eid.",False,False,promo,"['no_url', 'no_phone', 'no_bangla']"
smish,46ti mining app theke free te 46 lokkho taka income kore nin - mobile diye ghore boshe,Banglish,46ti mining app theke free te 46 lokkho taka income kore nin - mobile diye ghore boshe,False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,বিদেশে পড়াশোনার জন্য ১০০% স্কলারশিপ। কোন ফি নেই। আবেদন করতে আজই যোগাযোগ করুন। যোগাযোগ:০১৫৬৭৫৪৬৩৯০,Bengali,বিদেশে পড়াশোনার জন্য ১০০% স্কলারশিপ। কোন ফি নেই। আবেদন করতে আজই যোগাযোগ করুন। যোগাযোগ: [PHONE],False,True,promo,"['no_url', 'has_numbers']"
smish,Good Afternoon!! ami HYPE Dhaka (RB DIGITAL LIMITED) theke marketing manager Mithila amader company r ekti camping cholche sekhane apni join kore barite bosei ay korte paren,Banglish,Good Afternoon!! ami HYPE Dhaka (RB DIGITAL LIMITED) theke marketing manager Mithila amader company r ekti camping cholche sekhane apni join kore barite bosei ay korte paren,False,False,normal,"['no_url', 'no_phone', 'no_bangla']"
smish,"Apnar bKash account e BDT 10,000 porjonto tatkhanik rin pan. kono nothi proyojon nei. shudhu 018xxxxxxxx e call korun ebong apnar bKash PIN prodan korun.",Banglish,"Apnar bKash account e BDT 10,000 porjonto tatkhanik rin pan. kono nothi proyojon nei. shudhu 018xx e call korun ebong apnar bKash PIN prodan korun.",False,False,normal,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,"Priyo grahok, Kolkata TS ATM.Txn# S32131611-20191005-e 31-12-2019 tarikhe A/cXXXXX theke 25000 taka tola hoyeche. Apnar dara na kora hole, apnar card block korte nibondhito mobile nombor theke ei SMS ti 7679786941 e forward korun ba obilombye 7029892098 -State Bank of India te call korun",Banglish,"Priyo grahok, Kolkata TS ATM.Txn# S [PHONE] e 31-12-2019 tarikhe A/cXX theke 25000 taka tola hoyeche. Apnar dara na kora hole, apnar card block korte nibondhito mobile nombor theke ei SMS ti [PHONE] e forward korun ba obilombye [PHONE] -State Bank of India te call korun",False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,Call to update your mobile application +8801917788990,English,Call to update your mobile application [PHONE],False,True,normal,"['no_url', 'short_text', 'no_bangla']"
smish,Govt. Reg. - 180727/2022 National agency company part-time job. Male and female workers are being recruited to promote advertisements on online platforms alongside studies. Post name: Call Center. Monthly salary: 10/12 thousand. Daily working hours: 4/5 hours. Interested sisters and brothers contact directly in inbox or phone. 01984766558,English,Govt. Reg. - 180727/2022 National agency company part-time job. Male and female workers are being recruited to promote advertisements on online platforms alongside studies. Post name: Call Center. Monthly salary: 10/12 thousand. Daily working hours: 4/5 hours. Interested sisters and brothers contact directly in inbox or phone. [PHONE],False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,Your credit card temporarily locked। Card service line call করুন. (786) 319- 4482,CodeMix,Your credit card temporarily locked। Card service line call করুন. (786) 319- 4482,False,False,promo,"['no_url', 'no_phone', 'has_numbers']"
smish,"Dear Customer,

On 23-02-2020, a transaction of Rs.8990 was made with card XX from K Enterprice ds POS/ECOM. Transaction number not found. If this was not done by you, please send an SMS to 18604195555 from your registered mobile number.",English,"Dear Customer, On 23-02-2020, a transaction of Rs.8990 was made with card XX from K Enterprice ds POS/ECOM. Transaction number not found. If this was not done by you, please send an SMS to [PHONE] from your registered mobile number.",False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,Shakib Al Hasan-এর সাথে private meeting-এর সুযোগ পেতে আজই IPL-এ বাজি ধরুন। এখনই start করুন: xini.eu/00Qe,CodeMix,Shakib Al Hasan-এর সাথে private meeting-এর সুযোগ পেতে আজই IPL-এ বাজি ধরুন। এখনই start করুন: xini.eu/00Qe,False,False,promo,"['no_url', 'no_phone', 'has_numbers']"
smish,"Get 200,000TK return on 100,000TK investment! Call: +8801912122134",English,"Get 200,000TK return on 100,000TK investment! Call: [PHONE]",False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,100% credit card approval without any credit check. Apply today. Contact: 01567546390,English,100% credit card approval without any credit check. Apply today. Contact: [PHONE],False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,"আপনার জমি বিক্রির টাকা জমা হয়েছে, কল করুন: +8801819900112",Bengali,"আপনার জমি বিক্রির টাকা জমা হয়েছে, কল করুন: [PHONE]",False,True,normal,['no_url']
smish,"প্রিয় student! Coronavirus-এর কারণে তোমাদের উপবৃত্তির ৪,২০০ TK দেওয়া হচ্ছে। Money receive-এর জন্য নিম্নোক্ত শিক্ষাবোর্ডের number-এ contact করুন।
Mobile: 01813849152,
Contact time সকাল 10টা রাত 7:30টা পর্যন্ত Note: একটা bKash number নিয়ে phone দিতে হবে",CodeMix,"প্রিয় student! Coronavirus-এর কারণে তোমাদের উপবৃত্তির ৪,২০০ TK দেওয়া হচ্ছে। Money receive-এর জন্য নিম্নোক্ত শিক্ষাবোর্ডের number-এ contact করুন। Mobile: [PHONE] , Contact time সকাল 10টা রাত 7:30টা পর্যন্ত Note: একটা bKash number নিয়ে phone দিতে হবে",False,True,normal,"['no_url', 'has_numbers']"
smish,"Dear customer, click the link below to get 10GB internet and 100 minutes free for your number",English,"Dear customer, click the link below to get 10GB internet and 100 minutes free for your number",False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,আপনার সঞ্চয় দ্বিগুণ করার সুযোগ! কল করুন: +8801718899001,Bengali,আপনার সঞ্চয় দ্বিগুণ করার সুযোগ! কল করুন: [PHONE],False,True,normal,"['no_url', 'short_text']"
smish,"Apnar bank accounte 50,000 taka joma hoyeche! Nishchito korte call korun: +8801711234567",Banglish,"Apnar bank accounte 50,000 taka joma hoyeche! Nishchito korte call korun: [PHONE]",False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,"Dear Customer,

২৩-০২-২০২০ তারিখে কার্ড XX দিয়ে Rs.8990 লেনদেন হয়েছে K Enterprice ds POS/ECOM থেকে। লেনদেন নম্বর পাওয়া যায়নি। যদি এটি আপনার দ্বারা না হয়ে থাকে, তবে রেজিস্টারড মোবাইল নম্বর থেকে 18604195555 এ এসএমএস প্রেরণ করুন।",Bengali,"Dear Customer, ২৩-০২-২০২০ তারিখে কার্ড XX দিয়ে Rs.8990 লেনদেন হয়েছে K Enterprice ds POS/ECOM থেকে। লেনদেন নম্বর পাওয়া যায়নি। যদি এটি আপনার দ্বারা না হয়ে থাকে, তবে রেজিস্টারড মোবাইল নম্বর থেকে [PHONE] এ এসএমএস প্রেরণ করুন।",False,True,promo,"['no_url', 'has_numbers']"
smish,Apnar mobile numberti high-end laptop jiteche! Puraskar pete call korun +8801814455667,Banglish,Apnar mobile numberti high-end laptop jiteche! Puraskar pete call korun [PHONE],False,True,promo,"['no_url', 'no_bangla']"
smish,আমাদের company-র জন্য কাজ করুন। আপনার mobile/computer দিয়ে online-এ বসে income করুন। Contact number: 01720577099,CodeMix,আমাদের company-র জন্য কাজ করুন। আপনার mobile/computer দিয়ে online-এ বসে income করুন। Contact number: [PHONE],False,True,promo,['no_url']
smish,আপনার মেডিকেল ইন্স্যুরেন্স এক্সপায়ার। নবায়ন: renew-medical.tk,Bengali,আপনার মেডিকেল ইন্স্যুরেন্স এক্সপায়ার। নবায়ন: renew-medical.tk,False,False,promo,"['no_url', 'no_phone']"
smish,"Agora: Ovinnondon!! Apnar March maser bil porishoodh hoyeche. Dhonnobad, ekhane apnar jonno ekta choto upohar royeche. Amader shathe jogajog korun: 01456783489",Banglish,"Agora: Ovinnondon!! Apnar March maser bil porishoodh hoyeche. Dhonnobad, ekhane apnar jonno ekta choto upohar royeche. Amader shathe jogajog korun: [PHONE]",False,True,normal,"['no_url', 'no_bangla']"
smish,Apnar pending bill ta payment korun ebong obilombe jogajog korun +8801812345678,Banglish,Apnar pending bill ta payment korun ebong obilombe jogajog korun [PHONE],False,True,normal,"['no_url', 'no_bangla']"
smish,"Priyo grahok, sondehojnok lendenner karone apnar account shamoyik bhabe bondho kora hoyeche. Bangladesh Bank er nitimalanusare sothik tothyer bhittite punoray shochol kore dawa hobe. Ekjon manager apnake call debe ( ...... )",Banglish,"Priyo grahok, sondehojnok lendenner karone apnar account shamoyik bhabe bondho kora hoyeche. Bangladesh Bank er nitimalanusare sothik tothyer bhittite punoray shochol kore dawa hobe. Ekjon manager apnake call debe ( .. )",False,False,normal,"['no_url', 'no_phone', 'no_bangla']"
smish,Pay your pending bill and contact immediately +8801812345678,English,Pay your pending bill and contact immediately [PHONE],False,True,normal,"['no_url', 'no_bangla']"
smish,"""Megher ronger jonno shagotom! Ashun apnar ghorbosoti shajiye nei shohoj kistite. Online order din ebong sombhoboto ei masher moddhe pawar sujog nin - 01746635725""",Banglish,"""Megher ronger jonno shagotom! Ashun apnar ghorbosoti shajiye nei shohoj kistite. Online order din ebong sombhoboto ei masher moddhe pawar sujog nin - [PHONE] """,False,True,promo,"['no_url', 'no_bangla']"
smish,Bangladesh Bank theke ekti joruri barta esheche. Call korun: +8801914567890,Banglish,Bangladesh Bank theke ekti joruri barta esheche. Call korun: [PHONE],False,True,normal,"['no_url', 'no_bangla']"
smish,Your credit card has been temporarily locked. Call card service line. (786) 319- 4482,English,Your credit card has been temporarily locked. Call card service line. (786) 319- 4482,False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,"জরুরী ভিত্তিতে নিয়োগ: 
অফিস সহকারি
থাকা খাওয়ার সুন্দর ব্যবস্থা আছে",Bengali,জরুরী ভিত্তিতে নিয়োগ: অফিস সহকারি থাকা খাওয়ার সুন্দর ব্যবস্থা আছে,False,False,promo,"['no_url', 'no_phone']"
smish,কোন জমা ছাড়াই ১০০% হোম লোন সুবিধা। ২৪ ঘণ্টার মধ্যে অনুমোদন। যোগাযোগ: ০১৫৬৭৫৪৬৩৯০,Bengali,কোন জমা ছাড়াই ১০০% হোম লোন সুবিধা। ২৪ ঘণ্টার মধ্যে অনুমোদন। যোগাযোগ: [PHONE],False,True,promo,"['no_url', 'has_numbers']"
smish,Call to recharge your mobile: +8801814344356,English,Call to recharge your mobile: [PHONE],False,True,normal,"['no_url', 'short_text', 'no_bangla']"
smish,"Nogod account e 1,000 taka joma hoyeche. Bistarito jante call korun: +8801711011123",Banglish,"Nogod account e 1,000 taka joma hoyeche. Bistarito jante call korun: [PHONE]",False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,Gobho Regi - 180727/2022 National agency company part-time chakri. Porashona pashapaoshi online platform e biggapon prochar korar jonno chele meye kormi niyog cholche. Poder nam: Call center. Mashik beton: 10/12 hajar. Dainik kajer shomoy: 4/5 ghonta. Agroghi apura o bhaiyera shorashori inbox e jogajog korun ba phone 01984766558,Banglish,Gobho Regi - 180727/2022 National agency company part-time chakri. Porashona pashapaoshi online platform e biggapon prochar korar jonno chele meye kormi niyog cholche. Poder nam: Call center. Mashik beton: 10/12 hajar. Dainik kajer shomoy: 4/5 ghonta. Agroghi apura o bhaiyera shorashori inbox e jogajog korun ba phone [PHONE],False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,Apnar mobile recharge korte call korun: +8801815455567,Banglish,Apnar mobile recharge korte call korun: [PHONE],False,True,normal,"['no_url', 'short_text', 'no_bangla']"
smish,Call to update your mobile application +8801912233445,English,Call to update your mobile application [PHONE],False,True,normal,"['no_url', 'short_text', 'no_bangla']"
