label,text,source,text_clean
smish,সোনালী ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। কল করুন: +8801813233345,Bengali,সোনালী ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। কল করুন: [PHONE]
normal,What is your favorite season?,English,What is your favorite season?
smish,Click here to complete your transaction: [transactioncomplete.com/CompleteBD],English,Click here to complete your transaction: [URL]
promo,"New deal for chatting+internetting 10GB+250min@258TK, 30 days cutt.ly/wwCctHGF",English,"New deal for chatting+internetting 10GB+250min@258TK, 30 days cutt.ly/wwCctHGF"
normal,Thanks for the delicious homemade sweets! They were perfectly made and brought back childhood memories.,English,Thanks for the delicious homemade sweets! They were perfectly made and brought back childhood memories.
normal,আমি যেন তোমার কাছে কিছু বলতে পারি।,Bengali,আমি যেন তোমার কাছে কিছু বলতে পারি।
promo,সব কসমেটিক্সে ১০% ছাড়। অফারটি সীমিত সময়ের জন্য।,Bengali,সব কসমেটিক্সে ১০% ছাড়। অফারটি সীমিত সময়ের জন্য।
normal,তোমাদের দিন কেমন কাটছে?,Bengali,তোমাদের দিন কেমন কাটছে?
promo,"My money, my bridge, Bangladesh's Padma Bridge. Unveiling of a dream. On June 25, the Honorable Prime Minister will inaugurate the dream Padma Bridge. Keep watching, BTV, at 10 AM. Bangladesh Bridge Authority, Bridge Division.",English,"My money, my bridge, Bangladesh's Padma Bridge. Unveiling of a dream. On June 25, the Honorable Prime Minister will inaugurate the dream Padma Bridge. Keep watching, BTV, at 10 AM. Bangladesh Bridge Authority, Bridge Division."
smish,আপনার ডেবিট কার্ডের সীমা বৃদ্ধি করতে এখানে ক্লিক করুন: [debitcardlimit.com/IncreaseBD],Bengali,আপনার ডেবিট কার্ডের সীমা বৃদ্ধি করতে এখানে ক্লিক করুন: [URL]
smish,সতর্কবার্তা: আপনার ইন্টারনেট ডেটা চুরি হয়েছে। চেক: check-data.ga,Bengali,সতর্কবার্তা: আপনার ইন্টারনেট ডেটা চুরি হয়েছে। চেক: check-data.ga
smish,"No need to go to anyone, no need to pay any ad fee. Do your own work and earn lakhs of taka. Click the link below to join:
[https://t.me/hamster_Kombat_bot/start](https://t.me/hamster_Kombat_bot/start)",English,"No need to go to anyone, no need to pay any ad fee. Do your own work and earn lakhs of taka. Click the link below to join: [ [URL]"
normal,Are you driving?,English,Are you driving?
smish,Bet on IPL today to win free match tickets with Shakib Al Hasan. Join: ebayisapidlld.altervista.org/,English,Bet on IPL today to win free match tickets with Shakib Al Hasan. Join: [URL]
smish,Pay your pending bill and contact immediately +8801812345678,English,Pay your pending bill and contact immediately [PHONE]
promo,"125TK cashback best offer 61GB+1000mins@774TK, 30days: cutt.ly/8wBQC0MC",English,"125TK cashback best offer 61GB+1000mins@774TK, 30days: cutt.ly/8wBQC0MC"
normal,আপনার দিন কেমন কাটছে?,Bengali,আপনার দিন কেমন কাটছে?
normal,তুমি কি শপিং মলে যাচ্ছো?,Bengali,তুমি কি শপিং মলে যাচ্ছো?
smish,ক্যাসিনোতে বেট করুন এবং একটি ফ্রি বাড়ি জিতুন! আজই শুরু করুন: super1000.info/docs,Bengali,ক্যাসিনোতে বেট করুন এবং একটি ফ্রি বাড়ি জিতুন! আজই শুরু করুন: [URL]
normal,Send money to this number: 01873828174,English,Send money to this number: [PHONE]
smish,আপনার ব্যাংক তথ্য আপডেট করুন। এখানে ক্লিক করুন: [verifybankinfo.com/UpdateBD],Bengali,আপনার ব্যাংক তথ্য আপডেট করুন। এখানে ক্লিক করুন: [URL]
smish,You have won 4 bhori gold! Call for details: +8801719900112,English,You have won 4 bhori gold! Call for details: [PHONE]
normal,নতুন রেস্টুরেন্টটা ট্রাই করেছো?,Bengali,নতুন রেস্টুরেন্টটা ট্রাই করেছো?
promo,"আজ ব্যাংক থেকে বিকাশ-এ ৫০০ টাকা আনলেই ১০ টাকা ক্যাশব্যাক, ১ বার! TCA",Bengali,"আজ ব্যাংক থেকে বিকাশ-এ ৫০০ টাকা আনলেই ১০ টাকা ক্যাশব্যাক, ১ বার! TCA"
smish,"Dear xxx, Congratulations! After reviewing your application, we're pleased to offer employment. Reply to accept and provide bank details for salary deposit.",English,"Dear xxx, Congratulations! After reviewing your application, we're pleased to offer employment. Reply to accept and provide bank details for salary deposit."
promo,"লোটোতে শুধুমাত্র আজকের অফার
নির্দিষ্ট পণ্যে
১টি কিনলে ১টি ফ্রী
শপ্র",Bengali,লোটোতে শুধুমাত্র আজকের অফার নির্দিষ্ট পণ্যে ১টি কিনলে ১টি ফ্রী শপ্র
promo,Singer factory outlet! furniture 50% off. Banani showroom!,English,Singer factory outlet! furniture 50% off. Banani showroom!
promo,পাঠাও রাইডে ৩০% ছাড়! আজকের জন্য সর্বোচ্চ ১০০ টাকা পর্যন্ত।,Bengali,পাঠাও রাইডে ৩০% ছাড়! আজকের জন্য সর্বোচ্চ ১০০ টাকা পর্যন্ত।
normal,What is your favorite song?,English,What is your favorite song?
promo,Banglalink offers 25GB at 250TK for 30 days. Don't miss out!,English,Banglalink offers 25GB at 250TK for 30 days. Don't miss out!
normal,Thanks for being such a reliable friend through good times and bad. Your friendship means everything!,English,Thanks for being such a reliable friend through good times and bad. Your friendship means everything!
smish,আপনার মোবাইল অ্যাপ্লিকেশন আপডেট করতে কল করুন +8801917788990,Bengali,আপনার মোবাইল অ্যাপ্লিকেশন আপডেট করতে কল করুন [PHONE]
promo,"Today's offer: 15% off on all jewelry. Limited stock, buy now!",English,"Today's offer: 15% off on all jewelry. Limited stock, buy now!"
smish,"কাওর কাছে যাওয়ার দরকার নেই, কাউকে কোনো অ্যাড ফি দিতে হবে না। নিজের কাজ নিজেই করে লাখ টাকা আয় করুন। যোগদান করতে নিচের লিঙ্কে ক্লিক করুন:
[https://t.me/hamster_Kombat_bot/start](https://t.me/hamster_Kombat_bot/start)",Bengali,"কাওর কাছে যাওয়ার দরকার নেই, কাউকে কোনো অ্যাড ফি দিতে হবে না। নিজের কাজ নিজেই করে লাখ টাকা আয় করুন। যোগদান করতে নিচের লিঙ্কে ক্লিক করুন: [ [URL]"
smish,আপনার অ্যাকাউন্টটি সুরক্ষিত করতে অবিলম্বে লগইন করুন: [secureaccount.com/LoginBD],Bengali,আপনার অ্যাকাউন্টটি সুরক্ষিত করতে অবিলম্বে লগইন করুন: [URL]
smish,আপনার ক্রেডিট কার্ডটি অবিলম্বে আপডেট করুন। এখানে ক্লিক করুন: [securecreditcard.com/UpdateBD],Bengali,আপনার ক্রেডিট কার্ডটি অবিলম্বে আপডেট করুন। এখানে ক্লিক করুন: [URL]
promo,<#> আপনার মাইজিপি পিন (code) হচ্ছে: 4283. ভেরিফাই করতে এই পিনটি ব্যবহার করুন. অপব্যবহার ঠেকাতে এই পিনটি ফরওয়ার্ড অথবা কারো সাথে শেয়ার করবেন না FyXTPoy9ZDa,Bengali,<#> আপনার মাইজিপি পিন (code) হচ্ছে: 4283. ভেরিফাই করতে এই পিনটি ব্যবহার করুন. অপব্যবহার ঠেকাতে এই পিনটি ফরওয়ার্ড অথবা কারো সাথে শেয়ার করবেন না FyXTPoy9ZDa
smish,bKash অ্যাকাউন্ট পুনরায় চালু করতে এখানে ক্লিক করুন: https://wa.me/8801712122234,Bengali,bKash অ্যাকাউন্ট পুনরায় চালু করতে এখানে ক্লিক করুন: [URL]
promo,"30GB @TK 300, 30 days! Go full-on interneting now: cutt.ly/jwkuSC76",English,"30GB @TK 300, 30 days! Go full-on interneting now: cutt.ly/jwkuSC76"
normal,Are you buying movie tickets?,English,Are you buying movie tickets?
promo,Masco Group job circular! Management trainee positions available. Salary 50000 TK. Apply: mascojobs.bd!,English,Masco Group job circular! Management trainee positions available. Salary 500 TK. Apply: [URL]
normal,তুমি কি রবিবার ক্লাসে যাবে? স্যার বলেছে কুইজ নেবে। তাই প্রস্তুতি নিয়ে এসো।,Bengali,তুমি কি রবিবার ক্লাসে যাবে? স্যার বলেছে কুইজ নেবে। তাই প্রস্তুতি নিয়ে এসো।
smish,Your credit card has been temporarily locked. Call card service line. (786) 319- 4482,English,Your credit card has been temporarily locked. Call card service line. (786) 319- 4482
normal,"হ্যালো, কেমন আছেন আপনি?",Bengali,"হ্যালো, কেমন আছেন আপনি?"
promo,"ঢাকা-মাওয়া এক্সপ্রেসওয়ে সংলগ্ন আবাসিক প্লট কাঠা নিম্ন২লক্ষ
01894939231",Bengali,ঢাকা-মাওয়া এক্সপ্রেসওয়ে সংলগ্ন আবাসিক প্লট কাঠা নিম্ন২লক্ষ [PHONE]
smish,ফুটবলে বাজি ধরুন এবং একটি নতুন ল্যাপটপ জিতুন! এখানে ক্লিক করুন: phlebolog.com.ua/libraries/joomla/results.php,Bengali,ফুটবলে বাজি ধরুন এবং একটি নতুন ল্যাপটপ জিতুন! এখানে ক্লিক করুন: [URL]
normal,"সাহস রেখো, সাফল্য তোমার অপেক্ষায়।",Bengali,"সাহস রেখো, সাফল্য তোমার অপেক্ষায়।"
smish,"জরুরী ভিত্তিতে নিয়োগ: 
অফিস সহকারি
থাকা খাওয়ার সুন্দর ব্যবস্থা আছে",Bengali,জরুরী ভিত্তিতে নিয়োগ: অফিস সহকারি থাকা খাওয়ার সুন্দর ব্যবস্থা আছে
normal,What is your favorite festival?,English,What is your favorite festival?
normal,Do you want to come to me?,English,Do you want to come to me?
normal,"I'm with you, don't worry about anything.",English,"I'm with you, don't worry about anything."
promo,"গ্রামীণফোনের বিশেষ ঈদ অফার! এই মাসের জন্য আমরা নিয়ে এসেছি অভূতপূর্ব ডেটা প্যাকেজ - মাত্র ৪৯৯ টাকায় পাবেন ৫০ জিবি ডেটা, ৫০০ মিনিট টক টাইম এবং ১০০০ SMS একসাথে ৩০ দিনের জন্য। এছাড়াও রয়েছে সকল গ্রামীণফোন নাম্বারে ফ্রি কল এবং অন্যান্য অপারেটরে ২৫% কম রেট। এখনই *১২১*৪৯৯# ডায়াল করুন অথবা My GP অ্যাপ থেকে কিনুন।",Bengali,"গ্রামীণফোনের বিশেষ ঈদ অফার! এই মাসের জন্য আমরা নিয়ে এসেছি অভূতপূর্ব ডেটা প্যাকেজ - মাত্র ৪৯৯ টাকায় পাবেন ৫০ জিবি ডেটা, ৫০০ মিনিট টক টাইম এবং ১০০০ SMS একসাথে ৩০ দিনের জন্য। এছাড়াও রয়েছে সকল গ্রামীণফোন নাম্বারে ফ্রি কল এবং অন্যান্য অপারেটরে ২৫% কম রেট। এখনই *১২১*৪৯৯# ডায়াল করুন অথবা My GP অ্যাপ থেকে কিনুন।"
smish,আপনি ৬ ভরি সোনা জিতেছেন! বিস্তারিত জানতে কল করুন: +8801716566678,Bengali,আপনি ৬ ভরি সোনা জিতেছেন! বিস্তারিত জানতে কল করুন: [PHONE]
normal,"আব্বু, গাড়ির তেল শেষ। কাল সকালে ফিল আপ করে নেবো।",Bengali,"আব্বু, গাড়ির তেল শেষ। কাল সকালে ফিল আপ করে নেবো।"
normal,May everything be good for you in this holy month!,English,May everything be good for you in this holy month!
promo,"২০০৳ ক্যাশব্যাক শুধু আজকের জন্য- ৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন: cutt.ly/FwQhpKHc",Bengali,"২০০৳ ক্যাশব্যাক শুধু আজকের জন্য- ৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন: cutt.ly/FwQhpKHc"
promo,Special discount for new customers. Register today.,English,Special discount for new customers. Register today.
smish,Problem occurred in Sonali Bank account. Call: +8801813233345,English,Problem occurred in Sonali Bank account. Call: [PHONE]
smish,"আমার ২০০ জন লোকের প্রয়োজন আছে, কোনো অডফি দিতে হবে না, বিনামূল্যে বিনিয়োগ না করে কাজ করতে চাইলে আমাকে ইনবক্স করুন।https://jycmyfyxx.toeverge.top/7e3ackVlQwlzSkV6BEIDeH9QD39bByUBDk9vJ289FAZZUFJNZBYCASsVPDQ4UiQAAy1cIzJSGkRyNSF_ClxRVnIhWwsR&p=rqrrms&_mi1711019676868",Bengali,"আমার ২০০ জন লোকের প্রয়োজন আছে, কোনো অডফি দিতে হবে না, বিনামূল্যে বিনিয়োগ না করে কাজ করতে চাইলে আমাকে ইনবক্স [URL]"
promo,অনলাইন কোর্সে বিশেষ ছাড়! ওয়েব ডিজাইনে ৭৫% পর্যন্ত কমতি।,Bengali,অনলাইন কোর্সে বিশেষ ছাড়! ওয়েব ডিজাইনে ৭৫% পর্যন্ত কমতি।
normal,শাওন বলছে শনিবার একটা ক্রিকেট ম্যাচ হবে। আমরা সবাই খেলতে যাচ্ছি। তুমি আসবে তো?,Bengali,শাওন বলছে শনিবার একটা ক্রিকেট ম্যাচ হবে। আমরা সবাই খেলতে যাচ্ছি। তুমি আসবে তো?
normal,Do I have any new updates?,English,Do I have any new updates?
normal,Move forward with confidence.,English,Move forward with confidence.
smish,SCHOOL PART TIME TEACHER POST APPLY Now. Online selection process. নাম্বারের ভিত্তিতে নির্বাচন করা হবে. B.SC pass Marksheet and certificate send WhatsApp 7602236317,Bengali,SCHOOL PART TIME TEACHER POST APPLY Now. Online selection process. নাম্বারের ভিত্তিতে নির্বাচন করা হবে. B.SC pass Marksheet and certificate send WhatsApp [PHONE]
smish,কোন জমা ছাড়াই ১০০% হোম লোন সুবিধা। ২৪ ঘণ্টার মধ্যে অনুমোদন। যোগাযোগ: ০১৫৬৭৫৪৬৩৯০,Bengali,কোন জমা ছাড়াই ১০০% হোম লোন সুবিধা। ২৪ ঘণ্টার মধ্যে অনুমোদন। যোগাযোগ: [PHONE]
smish,একটি Samsung Galaxy ফোন জেতার সুযোগ! এই বার্তায় 'GALAXY' উত্তর দিন।,Bengali,একটি Samsung Galaxy ফোন জেতার সুযোগ! এই বার্তায় 'GALAXY' উত্তর দিন।
normal,তোমার পোষা প্রাণী কেমন আছে?,Bengali,তোমার পোষা প্রাণী কেমন আছে?
normal,"তোমার সামর্থ্য সীমাহীন, সামনে এগিয়ে যাও।",Bengali,"তোমার সামর্থ্য সীমাহীন, সামনে এগিয়ে যাও।"
smish,"প্রিয় ব্যবহারকারী, সমাজসেবা অফিস থেকে আপনার রেমিট্যান্স অ্যাকাউন্ট সাময়িকভাবে স্থগিত করা হয়েছে। পিন সহ অ্যাকাউন্টটি দিন যা পুনরায় প্রতিক্রিয়ার জন্য দেওয়া হয়েছে।পিন:23456",Bengali,"প্রিয় ব্যবহারকারী, সমাজসেবা অফিস থেকে আপনার রেমিট্যান্স অ্যাকাউন্ট সাময়িকভাবে স্থগিত করা হয়েছে। পিন সহ অ্যাকাউন্টটি দিন যা পুনরায় প্রতিক্রিয়ার জন্য দেওয়া হয়েছে।পিন:23456"
normal,Are you free this weekend? Let's catch up over tea.,English,Are you free this weekend? Let's catch up over tea.
normal,Say something to me. I like your words.,English,Say something to me. I like your words.
smish,"Daily 500, 700, 1000 taka income
Emergency people needed.
If anyone wants to do it, message me.",English,"Daily 500, 700, 1000 taka income Emergency people needed. If anyone wants to do it, message me."
smish,Critical security breach at your BASIC Bank account. Act: basicbank-security.net,English,Critical security breach at your BASIC Bank account. Act: [URL]
promo,Shohoz Food অ্যাপে আজ ৩০০ টাকার অর্ডারে ১০০ টাকা ছাড়! কোড: FOOD100।,Bengali,Shohoz Food অ্যাপে আজ ৩০০ টাকার অর্ডারে ১০০ টাকা ছাড়! কোড: FOOD100।
smish,Your number has won a prize. For details call +8801718899001,English,Your number has won a prize. For details call [PHONE]
promo,"স্পেশাল ডিল শেষ দিন,৩০জিবি @৩০০৳,৩০দিন! আজই নাও- cutt.ly/jwkuSC76",Bengali,"স্পেশাল ডিল শেষ দিন,৩০জিবি @৩০০৳,৩০দিন! আজই নাও- cutt.ly/jwkuSC76"
smish,"You have been selected for part-time/full-time online job. Very easy work, no time limit, can be done from home, daily salary 1000-5000TK, contact job manager on WhatsApp: https://wa.me/8801320862219",English,"You have been selected for part-time/full-time online job. Very easy work, no time limit, can be done from home, daily salary 1000-5000TK, contact job manager on WhatsApp: [URL]"
promo,Robi গ্রাহকদের জন্য ডেটা বোনাস: ২০০ টাকা রিচার্জে ২ জিবি ফ্রি। অফার সীমিত সময়ের জন্য।,Bengali,Robi গ্রাহকদের জন্য ডেটা বোনাস: ২০০ টাকা রিচার্জে ২ জিবি ফ্রি। অফার সীমিত সময়ের জন্য।
normal,সন্ধ্যায় বন্ধুরা নিয়ে ক্যাফেতে আড্ডা দিলাম। অনেকদিন পর একসাথে বসে গল্প করলাম। হাসি-মজায় সময়টা দুর্দান্ত কেটেছে।,Bengali,সন্ধ্যায় বন্ধুরা নিয়ে ক্যাফেতে আড্ডা দিলাম। অনেকদিন পর একসাথে বসে গল্প করলাম। হাসি-মজায় সময়টা দুর্দান্ত কেটেছে।
normal,Happy wedding anniversary!,English,Happy wedding anniversary!
smish,Call to recharge your mobile: +8801814344356,English,Call to recharge your mobile: [PHONE]
promo,"Buy Navana's 3, 5 and 10 katha plots adjacent to Purbachal – 01847-214018",English,"Buy Navana's 3, 5 and 10 katha plots adjacent to Purbachal – [PHONE]"
promo,"লি কুপারে
সকল শার্ট, জিন্স, গ্যাবারডিন
ফ্ল্যাট ৫০% ছাড়
শপ্র",Bengali,"লি কুপারে সকল শার্ট, জিন্স, গ্যাবারডিন ফ্ল্যাট ৫০% ছাড় শপ্র"
normal,বাড়িতে একটি নতুন বাড়ি পাচ্ছে।,Bengali,বাড়িতে একটি নতুন বাড়ি পাচ্ছে।
normal,Quickly do bKash to number 01672573879.,English,Quickly do bKash to number [PHONE] .
smish,Your One Bank mobile banking PIN compromised. Reset: onebank-reset.org immediately,English,Your One Bank mobile banking PIN compromised. Reset: [URL] immediately
normal,"Dear student, your tuition fee is TK 24,500.00 due till today. (Including previous late fine and dues) Pay current month's tuition fee (without penalty) by September 30, 2024. For details login https://student.iba-du.edu.bd/. (IBA)",English,"Dear student, your tuition fee is TK 24,500.00 due till today. (Including previous late fine and dues) Pay current month's tuition fee (without penalty) by September 30, 2024. For details login [URL] (IBA)"
normal,Hope you're enjoying your vacation in Cox's Bazar! The beach must look stunning.,English,Hope you're enjoying your vacation in Cox's Bazar! The beach must look stunning.
promo,Flat 15% discount on all shopping. Code: DISCOUNT15.,English,Flat 15% discount on all shopping. Code: DISCOUNT15.
normal,The movie last night was incredible! Thanks for the great recommendation and company.,English,The movie last night was incredible! Thanks for the great recommendation and company.
smish,"Invest 20,000 taka and get 60,000 taka! Call: +8801714344456",English,"Invest 20,000 taka and get 60,000 taka! Call: [PHONE]"
smish,Error occurred in bKash account. Click here for quick solution: https://wa.me/8801719900112,English,Error occurred in bKash account. Click here for quick solution: [URL]
normal,শুভ সরস্বতী পূজা!,Bengali,শুভ সরস্বতী পূজা!
normal,০১৬৭২৫৭২৯৩৮ নাম্বারে বিকাশ করুন।,Bengali,[PHONE] নাম্বারে বিকাশ করুন।
smish,বাংলাদেশ ব্যাংক অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801912122234,Bengali,বাংলাদেশ ব্যাংক অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: [URL]
promo,ব্যালেন্স শেষ? ২০০টাকা পর্যন্ত জিপি ইমার্জেন্সি ব্যালেন্স নিতে *৯#,Bengali,ব্যালেন্স শেষ? ২০০টাকা পর্যন্ত জিপি ইমার্জেন্সি ব্যালেন্স নিতে *৯#
promo,Bashundhara job fair! 156 positions available. Salary up to 42000 TK!,English,Bashundhara job fair! 156 positions available. Salary up to 42000 TK!
normal,আজ রাতে সবাই মিলে ডিনারের প্ল্যান করেছি। অনেকদিন হলো একসাথে বসে গল্প করা হয়নি। চাইলে তুমিও চলে আসতে পারো।,Bengali,আজ রাতে সবাই মিলে ডিনারের প্ল্যান করেছি। অনেকদিন হলো একসাথে বসে গল্প করা হয়নি। চাইলে তুমিও চলে আসতে পারো।
smish,"Bet on English Premier League and win TK 50,000. Start: phlebolog.com.ua/libraries/joomla/results.php",English,"Bet on English Premier League and win TK 50,000. Start: [URL]"
normal,আজ দুপুরে হঠাৎ বন্ধুর ফোন পেলাম। অনেকদিন পর কথা হলো।,Bengali,আজ দুপুরে হঠাৎ বন্ধুর ফোন পেলাম। অনেকদিন পর কথা হলো।
promo,"শেখ হাসিনা সরকারের সাফল্য:
২০০৬ সালে পল্লী সমাজসেবা কার্যক্রমের আওতায় সুদমুক্ত ক্ষুদ্রঋণ সহায়থা প্রাপ্ত জনগোষ্ঠীর সংখ্যা ছিল ২১ লক্ষ ৭৭ হাজার। বর্তমান সরকারের সময়ে তা দাঁড়িয়েছে ৩৪ লক্ষ ৯০ হাজার।",Bengali,শেখ হাসিনা সরকারের সাফল্য: ২০০৬ সালে পল্লী সমাজসেবা কার্যক্রমের আওতায় সুদমুক্ত ক্ষুদ্রঋণ সহায়থা প্রাপ্ত জনগোষ্ঠীর সংখ্যা ছিল ২১ লক্ষ ৭৭ হাজার। বর্তমান সরকারের সময়ে তা দাঁড়িয়েছে ৩৪ লক্ষ ৯০ হাজার।
promo,Register for Universal Pension Scheme; contribute to building an advanced and welfare state - National Pension Authority.,English,Register for Universal Pension Scheme; contribute to building an advanced and welfare state - National Pension Authority.
normal,Did you see the news about the new metro rail? Exciting times!,English,Did you see the news about the new metro rail? Exciting times!
smish,"There are many ways to earn income from home. For example, someone makes videos on YouTube, someone creates blogs, someone gives reviews, etc. If you can't do these, you can earn income in an easier way. I have earned a lot of money from this app. You can withdraw money to bKash with just TK 50. If you like it, share it with others and download the app from the link below.\n\nNote: The game takes some time to download so be patient and keep downloading.\n\nJoin MSL to play exciting games online and WIN real CASH daily. Download MSL APP Now\n\nhttps://refer.mslgames.com/YfrcqEcoToos53HN7",English,"There are many ways to earn income from home. For example, someone makes videos on YouTube, someone creates blogs, someone gives reviews, etc. If you can't do these, you can earn income in an easier way. I have earned a lot of money from this app. You can withdraw money to bKash with just TK 50. If you like it, share it with others and download the app from the link below.\n\nNote: The game takes some time to download so be patient and keep downloading.\n\nJoin MSL to play exciting games online and WIN real CASH daily. Download MSL APP [URL]"
promo,Dutch-Bangla loan special! Up to 8 lakh at 12% interest. Apply now!,English,Dutch-Bangla loan special! Up to 8 lakh at 12% interest. Apply now!
smish,Update your debit card immediately. Click here: [debitcardupdate.com/UpdateBD],English,Update your debit card immediately. Click here: [URL]
normal,তোমার কি বাস্তব ভালো লাগছে? আমি আমার বাসায় অল্প সময় দেওয়া ভালো লাগে।,Bengali,তোমার কি বাস্তব ভালো লাগছে? আমি আমার বাসায় অল্প সময় দেওয়া ভালো লাগে।
promo,ফুড পান্ডায় বিশেষ কম্বো অফার! পিজা + কোক মাত্র ৩৯৯ টাকা।,Bengali,ফুড পান্ডায় বিশেষ কম্বো অফার! পিজা + কোক মাত্র ৩৯৯ টাকা।
smish,"Your mobile banking PIN has been changed. If not done by you, call +8801555887799 immediately",English,"Your mobile banking PIN has been changed. If not done by you, call [PHONE] immediately"
smish,"ফ্রি ইনকাম করতে চাইলে নিচের লিংকে ক্লিক করুন ।প্রতিদিন 1000-1500 টাকা ইনকাম । প্রতি রেফারে 250 টাকা ।
https://t.me/Trust_earning_Airdropbot?start=r04351947315",Bengali,ফ্রি ইনকাম করতে চাইলে নিচের লিংকে ক্লিক করুন ।প্রতিদিন 1000-1500 টাকা ইনকাম । প্রতি রেফারে 250 টাকা । [URL]
normal,আজকে সারাদিন মাথা ব্যথা করছে। হয়তো ঘুম কম হয়েছে। ভাবছি একটু তাড়াতাড়ি শুয়ে পড়বো।,Bengali,আজকে সারাদিন মাথা ব্যথা করছে। হয়তো ঘুম কম হয়েছে। ভাবছি একটু তাড়াতাড়ি শুয়ে পড়বো।
promo,Buy 2 get 1 free on all Kazi Nazrul items at Aarong this weekend only!,English,Buy 2 get 1 free on all Kazi Nazrul items at Aarong this weekend only!
promo,Meghna Group cement discount! All construction cement 15% off with free transportation. Build your dreams!,English,Meghna Group cement discount! All construction cement 15% off with free transportation. Build your dreams!
smish,Bet on BPL and win a new bike! Join: smilesvoegol.servebbs.org/voegol.php,English,Bet on BPL and win a new bike! Join: [URL]
normal,তুমি কি বই পড়ছো?,Bengali,তুমি কি বই পড়ছো?
smish,ক্রিপ্টো ট্রেডিং এ বড় লাভ! আজই শুরু করুন: http://bit.ly/BigProfit,Bengali,ক্রিপ্টো ট্রেডিং এ বড় লাভ! আজই শুরু করুন: [URL]
smish,bKash অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। দ্রুত সমাধানের জন্য এখানে ক্লিক করুন: https://wa.me/8801719900112,Bengali,bKash অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। দ্রুত সমাধানের জন্য এখানে ক্লিক করুন: [URL]
promo,"ইন্টারনেটিংয়ে পকেট সেভিং, নাও ১০জিবি@৳১৫৮, ৭দিন: cutt.ly/FwUC6vhp",Bengali,"ইন্টারনেটিংয়ে পকেট সেভিং, নাও ১০জিবি@৳১৫৮, ৭দিন: cutt.ly/FwUC6vhp"
promo,"ডাবলসেঞ্চুরি ক্যাশব্যাক ৳২০০!৬১জিবি+১০০০মি@৳৬৯৯, ৩০দিন cutt.ly/FwQhpKHc",Bengali,"ডাবলসেঞ্চুরি ক্যাশব্যাক ৳২০০!৬১জিবি+১০০০মি@৳৬৯৯, ৩০দিন cutt.ly/FwQhpKHc"
smish,Your Uber account suspended for fraudulent rides. Restore with verification 3200 TK: uber-restore.bd/verify,English,Your Uber account suspended for fraudulent rides. Restore with verification 3200 TK: [URL]
promo,Lotto Lee Cooper Chance to win BMW with cash payment 10% cashback on Bkash Shop,English,Lotto Lee Cooper Chance to win BMW with cash payment 10% cashback on Bkash Shop
smish,"*বাড়িতে বসে ফর্ম  ফিলাপের কাজ। 
* ৫টা ফর্ম ফিলাপ ৫১০ টাকা, 
আমাদের কোম্পানিতে কিছু লোক নেওয়া হচ্ছে। 
*শিক্ষাগত যোগ্যতা : বাংলা পরতে পারলেই হবে 
*ফোনে WhatsApp থাকতে হবে। 
*বেতন : ৮০০০-১৮০০০ টাকা",Bengali,"*বাড়িতে বসে ফর্ম ফিলাপের কাজ। * ৫টা ফর্ম ফিলাপ ৫১০ টাকা, আমাদের কোম্পানিতে কিছু লোক নেওয়া হচ্ছে। *শিক্ষাগত যোগ্যতা : বাংলা পরতে পারলেই হবে *ফোনে WhatsApp থাকতে হবে। *বেতন : [PHONE] টাকা"
promo,"Century in cashback TK 100! 55GB @TK 398, 30 days: cutt.ly/hwltB5hC",English,"Century in cashback TK 100! 55GB @TK 398, 30 days: cutt.ly/hwltB5hC"
smish,Your Nagad wallet requires immediate update. Visit: nagad-update.org/verify,English,Your Nagad wallet requires immediate update. Visit: [URL]
smish,মাশরাফির সাথে খেলার জার্সি জিততে আজই বেটিং শুরু করুন! শুরু করুন: promusic.co/components/interbank.com/,Bengali,মাশরাফির সাথে খেলার জার্সি জিততে আজই বেটিং শুরু করুন! শুরু করুন: [URL]
normal,আমি যেন খুব দুঃখিত হইছি।,Bengali,আমি যেন খুব দুঃখিত হইছি।
normal,Tell me what you want to do with me. I want to walk with you.,English,Tell me what you want to do with me. I want to walk with you.
normal,Happy Eid-ul-Fitr!,English,Happy Eid-ul-Fitr!
normal,আমি নতুন একটা গিটার কিনেছি। এবার সত্যিই শেখা শুরু করবো।,Bengali,আমি নতুন একটা গিটার কিনেছি। এবার সত্যিই শেখা শুরু করবো।
normal,The homemade cake looks absolutely delicious! Your baking skills keep getting better every time you try.,English,The homemade cake looks absolutely delicious! Your baking skills keep getting better every time you try.
smish,আপনার পরিচয় যাচাই করতে হবে। এখানে ক্লিক করুন: [secureidentity.com/VerifyBD],Bengali,আপনার পরিচয় যাচাই করতে হবে। এখানে ক্লিক করুন: [URL]
