label,text,source,text_clean,has_url,has_phone
promo,"Bkash + Pathao Ride: Pay via bkash and enjoy 30% cashback up to 60TK per ride. Validity 7 days. Promo code: RIDE30. Travel cheap, travel safe.",Banglish,"Bkash + Pathao Ride: Pay via bkash and enjoy 30% cashback up to 60TK per ride. Validity 7 days. Promo code: RIDE30. Travel cheap, travel safe.",False,False
promo,Nagad app payment করলে instant cashback পাবেন। Use code: CASHBACK30,CodeMix,Nagad app payment করলে instant cashback পাবেন। Use code: CASHBACK30,False,False
promo,"TK40 cashback! 31GB+450min.@459TK 30 days, get it: cutt.ly/0wO6Jggn",English,"TK40 cashback! 31GB+450min.@459TK 30 days, get it: cutt.ly/0wO6Jggn",False,False
promo,বোনাস সহ ২জিবি-৪০টাকা-৭দিন। ডায়াল *১২১*৫০৩৭# বা mygp.li/mo,Bengali,বোনাস সহ ২জিবি-৪০টাকা-৭দিন। ডায়াল *১২১*৫০৩৭# বা mygp.li/mo,False,False
promo,Pathao ride এ ২০% discount আজ। Book করুন online!,CodeMix,Pathao ride এ ২০% discount আজ। Book করুন online!,False,False
promo,"Daraz Fashion Fest: Saree, panjabi, and shirts up to 65% discount. Extra voucher available in app. Offer valid for 3 days.",Banglish,"Daraz Fashion Fest: Saree, panjabi, and shirts up to 65% discount. Extra voucher available in app. Offer valid for 3 days.",False,False
promo,Flash Sale! 50% off on all electronics at Daraz. Use code FLASH50. Valid till midnight!,English,Flash Sale! 50% off on all electronics at Daraz. Use code FLASH50. Valid till midnight!,False,False
promo,Daraz Mall এ শপিং করলে এখনই ২০০ টাকা ডিসকাউন্ট ভাউচার ফ্রি। কেবল নতুন ইউজারদের জন্য প্রযোজ্য।,Bengali,Daraz Mall এ শপিং করলে এখনই ২০০ টাকা ডিসকাউন্ট ভাউচার ফ্রি। কেবল নতুন ইউজারদের জন্য প্রযোজ্য।,False,False
promo,"Pro-level TK১০০ cashback এ ৩৫GB+৫০০মি.\@TK৩৯৯, ৩০দিন cutt.ly/2wQlYv6U",CodeMix,"Pro-level TK১০০ cashback এ ৩৫GB+৫০০মি.\@TK৩৯৯, ৩০দিন cutt.ly/2wQlYv6U",False,False
promo,"TK200 cashback! 60GB+1000 minutes @699TK 30 days, take it- cutt.ly/aAhiAsI",English,"TK200 cashback! 60GB+1000 minutes @699TK 30 days, take it- cutt.ly/aAhiAsI",False,False
promo,Dekko ceramic tiles mega discount! All bathroom and kitchen tiles 35% off. Free installation service!,English,Dekko ceramic tiles mega discount! All bathroom and kitchen tiles 35% off. Free installation service!,False,False
promo,Robi 4.5G unlimited internet + calls package! Only 599 TK for 30 days. Activate: *8444*599#,English,Robi 4.5G unlimited internet + calls package! Only 599 TK for 30 days. Activate: *8444*599#,False,False
promo,১০ বছর আগে আজকের দিনেই শুরু হয়েছিল Grameenphone এর সাথে আপনার journey. Let's hope for brighter days ahead!,CodeMix,১০ বছর আগে আজকের দিনেই শুরু হয়েছিল Grameenphone এর সাথে আপনার journey. Let's hope for brighter days ahead!,False,False
promo,"Call duration 00:00:44, charged 0.92 TK, remaining balance is 0.41 TK",English,"Call duration 00:00:44, charged 0.92 TK, remaining balance is 0.41 TK",False,False
promo,"More chatting+internetting, get 5GB+150min@TK159, 7 days cutt.ly/owEyhCVt",English,"More chatting+internetting, get 5GB+150min@TK159, 7 days cutt.ly/owEyhCVt",False,False
promo,GP App দিয়ে প্রথমবার রিচার্জ করলে ২০ টাকা বোনাস।,Bengali,GP App দিয়ে প্রথমবার রিচার্জ করলে ২০ টাকা বোনাস।,False,False
promo,Banglalink offers 25GB at 250TK for 30 days. Don't miss out!,English,Banglalink offers 25GB at 250TK for 30 days. Don't miss out!,False,False
promo,"double century cashback TK200!61GB+1000mi@TK699,30din cutt.ly/FwQhpKHc",Banglish,"double century cashback TK200!61GB+1000mi@TK699,30din cutt.ly/FwQhpKHc",False,False
promo,Best offer! Bonus সহ 5GB-৫০টাকা-3দিন। Dial *১২১*৫৬৫০# বা mygp.li/my,CodeMix,Best offer! Bonus সহ 5GB-৫০টাকা-3দিন। Dial *১২১*৫৬৫০# বা mygp.li/my,False,False
promo,"Lee Cooper-e
shokol shirt, jeans, gabardin
flat 50% chhad
Shopper",Banglish,"Lee Cooper-e shokol shirt, jeans, gabardin flat 50% chhad Shopper",False,False
promo,নতুন ফ্যাশন কালেকশন! শার্ট ও প্যান্টে কম্বো অফার ৪৯৯ টাকা।,Bengali,নতুন ফ্যাশন কালেকশন! শার্ট ও প্যান্টে কম্বো অফার ৪৯৯ টাকা।,False,False
promo,পার্টি সাপ্লাইতে অফার! ডেকোরেশন আইটেমে ৪০% ছাড়।,Bengali,পার্টি সাপ্লাইতে অফার! ডেকোরেশন আইটেমে ৪০% ছাড়।,False,False
promo,"Mega cashback 250TK! Nao-60GB+1600mi.@749TK, 30din: cutt.ly/yeqcP3pE",Banglish,"Mega cashback 250TK! Nao-60GB+1600mi.@749TK, 30din: cutt.ly/yeqcP3pE",False,False
promo,Uber rides 50% cheaper this Friday! Use code FRIDAY50 for savings.,English,Uber rides 50% cheaper this Friday! Use code FRIDAY50 for savings.,False,False
promo,"GP Talktime Boost: Recharge 199TK and get 500 mins free calls, validity 30 days. Dial *121*199# now.",Banglish,"GP Talktime Boost: Recharge 199TK and get 500 mins free calls, validity 30 days. Dial *121*199# now.",False,False
promo,New customers-এর জন্য special discount। Register today।,CodeMix,New customers-এর জন্য special discount। Register today।,False,False
promo,"Pro-level আড্ডা+interneting-১০GB+২৫০min@২৫৮৳,৩০দিন cutt.ly/wwCctHGF",CodeMix,"Pro-level আড্ডা+interneting-১০GB+২৫০min@২৫৮৳,৩০দিন cutt.ly/wwCctHGF",False,False
promo,"১০০৳ ক্যাশব্যাকে ৩১জিবি+৪৫০মি.@৩৯৯৳,৩০দিন, নিয়ে নাও: cutt.ly/2wQlYv6U",Bengali,"১০০৳ ক্যাশব্যাকে ৩১জিবি+৪৫০মি.@৩৯৯৳,৩০দিন, নিয়ে নাও: cutt.ly/2wQlYv6U",False,False
promo,Aj o kal Mens World er shob shakhay flat 50% discount cutt.ly/fmw,Banglish,Aj o kal Mens World er shob shakhay flat 50% discount cutt.ly/fmw,False,False
promo,"City Group job fair! 1000+ positions in textile, pharmacy, banking. Apply: citygroup-jobs.bd!",English,"City Group job fair! 1000+ positions in textile, pharmacy, banking. Apply: [URL]",True,False
promo,"Special deal for you! 10GB+250 minutes @TK250, 30 days: cutt.ly/Lwg2MRlr",English,"Special deal for you! 10GB+250 minutes @TK250, 30 days: cutt.ly/Lwg2MRlr",False,False
promo,BRAC Bank card holders ২০% cashback পান electronics shopping এ। Apply now এবং instant reward points enjoy করুন,CodeMix,BRAC Bank card holders ২০% cashback পান electronics shopping এ। Apply now এবং instant reward points enjoy করুন,False,False
promo,"৳৩৫ ক্যাশব্যাকে এবার আরো বেশি ডাটা ৫০জিবি@৳৪৬৩, ৩০দিন cutt.ly/HwOETkke",Bengali,"৳৩৫ ক্যাশব্যাকে এবার আরো বেশি ডাটা ৫০জিবি@৳৪৬৩, ৩০দিন cutt.ly/HwOETkke",False,False
promo,"নতুন ডিলে লেভেলআপ ইন্টারনেটিং ২৫জিবি+৪০০মি@৳৩৯৭,৩০দিন cutt.ly/oeeJSDbP",Bengali,"নতুন ডিলে লেভেলআপ ইন্টারনেটিং ২৫জিবি+৪০০মি@৳৩৯৭,৩০দিন cutt.ly/oeeJSDbP",False,False
promo,"Happy New Year - ২০২৪
Smart banking service-এ সোনালী ব্যাংক
Always আপনার পাশে
Md. Afzal Karim
CEO & MD",CodeMix,Happy New Year - ২০২৪ Smart banking service-এ সোনালী ব্যাংক Always আপনার পাশে Md. Afzal Karim CEO & MD,False,False
promo,Use 5GB data in April and get lowest call rate in May- cutt.ly/0AA4sic,English,Use 5GB data in April and get lowest call rate in May- cutt.ly/0AA4sic,False,False
promo,রবি কাস্টমারদের জন্য সুপার অফার: ৩ মাসের YouTube Premium সাবস্ক্রিপশন ফ্রি। সক্রিয় করুন *888#।,Bengali,রবি কাস্টমারদের জন্য সুপার অফার: ৩ মাসের YouTube Premium সাবস্ক্রিপশন ফ্রি। সক্রিয় করুন *888#।,False,False
promo,"Success of Sheikh Hasina's government: 
Farmer-friendly government reduced fertilizer prices—TSP from TK 80 to 27, DAP from TK 90 to 21, and MOP from TK 70 to 20.",English,"Success of Sheikh Hasina's government: Farmer-friendly government reduced fertilizer prices—TSP from TK 80 to 27, DAP from TK 90 to 21, and MOP from TK 70 to 20.",False,False
promo,"Partex furniture Eid special! Bedroom sets starting 35000 TK. Visit Elephant Road, New Market showrooms!",English,"Partex furniture Eid special! Bedroom sets starting 35000 TK. Visit Elephant Road, New Market showrooms!",False,False
promo,Green Delta Insurance health policy! Family coverage 5 lakh at 8000 TK annually. Secure your future!,English,Green Delta Insurance health policy! Family coverage 5 lakh at 8000 TK annually. Secure your future!,False,False
promo,"27 minutes for only 19 taka, validity 5 days; dial *121*5080#",English,"27 minutes for only 19 taka, validity 5 days; dial *121*5080#",False,False
promo,"GP YouTube Pack: 20GB only 249TK, validity 30 days. Dial *121*249# now.",Banglish,"GP YouTube Pack: 20GB only 249TK, validity 30 days. Dial *121*249# now.",False,False
promo,Gazi Tyres special offer! All car tyres 25% discount with free wheel alignment. Call 01711998877!,English,Gazi Tyres special offer! All car tyres 25% discount with free wheel alignment. Call [PHONE] !,False,True
promo,টেলিটক নতুন সিম! প্রথম রিচার্জে বোনাস ১০০% পর্যন্ত। কাছের রিটেইলার থেকে নিন।,Bengali,টেলিটক নতুন সিম! প্রথম রিচার্জে বোনাস ১০০% পর্যন্ত। কাছের রিটেইলার থেকে নিন।,False,False
promo,City Bank app ব্যবহার করে pay করুন এবং instant ৫% cashback পান। Download now এবং enjoy seamless payment।,CodeMix,City Bank app ব্যবহার করে pay করুন এবং instant ৫% cashback পান। Download now এবং enjoy seamless payment।,False,False
promo,Bonus সহ 4GB-৬৬টাকা-7দিন।Dial *১২১*৫০৪৭# বা https://mygp.li/mo,CodeMix,Bonus সহ 4GB-৬৬টাকা-7দিন।Dial *১২১*৫০৪৭# বা [URL],True,False
promo,"১৮০৳ Cashback-এ best offer ৬১GB+১০০০min@৳৭১৯, ৩০দিন: cutt.ly/wwE5YMXC",CodeMix,"১৮০৳ Cashback-এ best offer ৬১GB+১০০০min@৳৭১৯, ৩০দিন: cutt.ly/wwE5YMXC",False,False
promo,আগামী 13 October 2023 দেশব্যাপী release পাচ্ছে জাতির পিতা বঙ্গবন্ধু শেখ মুজিবুর রহমান এঁর জীবনীর উপর নির্মিত biopic film 'মুজিব-একটি জাতির রূপকার'। চলে আসুন আপনার nearest cinema hall-এ।,CodeMix,আগামী 13 October 2023 দেশব্যাপী release পাচ্ছে জাতির পিতা বঙ্গবন্ধু শেখ মুজিবুর রহমান এঁর জীবনীর উপর নির্মিত biopic film 'মুজিব-একটি জাতির রূপকার'। চলে আসুন আপনার nearest cinema hall-এ।,False,False
promo,Banglalink 30GB internet + 500 minutes for 30 days only 399 TK! Get it now: *5000*399#,English,Banglalink 30GB internet + 500 minutes for 30 days only 399 TK! Get it now: *5000*399#,False,False
promo,"Pran RFL plastic chair and table set! Durable quality, special price 2800 TK. All showrooms available!",English,"Pran RFL plastic chair and table set! Durable quality, special price 2800 TK. All showrooms available!",False,False
promo,"দারাজের মেগা ১১.১১ সেল এখনই শুরু! এই বিশেষ দিনে আমরা নিয়ে এসেছি অবিশ্বাস্য সব অফার - ইলেকট্রনিক্সে ৭০% পর্যন্ত ছাড়, ফ্যাশনে ৬০% ছাড়, হোম অ্যান্ড লিভিংয়ে ৫৫% ছাড়। বিশেষ ফ্ল্যাশ সেলে স্মার্টফোন ৯৯৯ টাকা থেকে শুরু! প্রতি ঘন্টায় নতুন নতুন ডিল। ফ্রি শিপিং এবং ক্যাশ অন ডেলিভারি সুবিধা। এখনই daraz.com.bd তে ভিজিট করুন অথবা ডারাজ অ্যাপ ডাউনলোড করুন।",Bengali,"দারাজের মেগা ১১.১১ সেল এখনই শুরু! এই বিশেষ দিনে আমরা নিয়ে এসেছি অবিশ্বাস্য সব অফার - ইলেকট্রনিক্সে ৭০% পর্যন্ত ছাড়, ফ্যাশনে ৬০% ছাড়, হোম অ্যান্ড লিভিংয়ে ৫৫% ছাড়। বিশেষ ফ্ল্যাশ সেলে স্মার্টফোন ৯৯৯ টাকা থেকে শুরু! প্রতি ঘন্টায় নতুন নতুন ডিল। ফ্রি শিপিং এবং ক্যাশ অন ডেলিভারি সুবিধা। এখনই [URL] তে ভিজিট করুন অথবা ডারাজ অ্যাপ ডাউনলোড করুন।",True,False
promo,Ajker special offer: Pathao ride এ ২৫% discount। Book করুন এখন!,CodeMix,Ajker special offer: Pathao ride এ ২৫% discount। Book করুন এখন!,False,False
promo,"ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ২৬জিবি+৫০০মি. @৳৩৯৯,৩০দিন: cutt.ly/mwmJFpRa",Bengali,"ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ২৬জিবি+৫০০মি. @৳৩৯৯,৩০দিন: cutt.ly/mwmJFpRa",False,False
promo,Register for Universal Pension Scheme; contribute to building an advanced and welfare state - National Pension Authority.,English,Register for Universal Pension Scheme; contribute to building an advanced and welfare state - National Pension Authority.,False,False
promo,"Bangladesh noubahinite sorasori commissioned officer pade niyog cholche. 
Visit korun: www.joinnavy.navy.mil.bd",Banglish,Bangladesh noubahinite sorasori commissioned officer pade niyog cholche. Visit korun: [URL],True,False
promo,"Daraz Electronics Week: Mobile, TV, fridge up to 60% discount. EMI option up to 12 months. Free delivery for Dhaka orders. Shop daraz.com.bd now.",Banglish,"Daraz Electronics Week: Mobile, TV, fridge up to 60% discount. EMI option up to 12 months. Free delivery for Dhaka orders. Shop [URL] now.",True,False
promo,KFC bucket feast for family! 8 pieces chicken + sides just 1299 TK. Order now: 16427,English,KFC bucket feast for family! 8 pieces chicken + sides just 1299 TK. Order now: 16427,False,False
promo,"৩০জিবি@৩৮৯৳,৩০দিন pack কিনে পাও ""Dunki"" movie ticket: cutt.ly/SwFqDlAs",CodeMix,"৩০জিবি@৩৮৯৳,৩০দিন pack কিনে পাও ""Dunki"" movie ticket: cutt.ly/SwFqDlAs",False,False
promo,"Daraz Mega Sale শুরু হয়েছে! ফ্যাশন, ইলেকট্রনিক্স আর হোম প্রোডাক্টে ৫০% পর্যন্ত ডিসকাউন্ট। কোড: BIGSALE50 ব্যবহার করুন। সীমিত সময়ের জন্য।",Bengali,"Daraz Mega Sale শুরু হয়েছে! ফ্যাশন, ইলেকট্রনিক্স আর হোম প্রোডাক্টে ৫০% পর্যন্ত ডিসকাউন্ট। কোড: BIGSALE50 ব্যবহার করুন। সীমিত সময়ের জন্য।",False,False
promo,Robi eShop থেকে স্মার্টফোন কিনলে পাচ্ছেন ফ্রি পাওয়ারব্যাংক। অফার স্টক শেষ না হওয়া পর্যন্ত চলবে। এখনই অর্ডার করুন।,Bengali,Robi eShop থেকে স্মার্টফোন কিনলে পাচ্ছেন ফ্রি পাওয়ারব্যাংক। অফার স্টক শেষ না হওয়া পর্যন্ত চলবে। এখনই অর্ডার করুন।,False,False
promo,"আজই last day! ৪০GB(bonus-সহ)৫০০টাকা ৩০দিন।Dial *১২১*৫০৪৯#, mygp.li/mo",CodeMix,"আজই last day! ৪০GB(bonus-সহ)৫০০টাকা ৩০দিন।Dial *১২১*৫০৪৯#, mygp.li/mo",False,False
promo,"May-24
Recharge: 0TK
Khoroch:
Data: 287TK
Voice: 101TK
Onnanno: 0TK",Banglish,May-24 Recharge: 0TK Khoroch: Data: 287TK Voice: 101TK Onnanno: 0TK,False,False
promo,"Nagad app recharge ৫০০ TK এবং ৫০ TK extra credit পান। Limited offer, recharge today to secure bonus",CodeMix,"Nagad app recharge ৫০০ TK এবং ৫০ TK extra credit পান। Limited offer, recharge today to secure bonus",False,False
promo,Offers galore! Buy now at 20% off on your favorite clothes. Only for today!,English,Offers galore! Buy now at 20% off on your favorite clothes. Only for today!,False,False
promo,“দ্বাদশ জাতীয় সংসদ নির্বাচনে অংশগ্রহণে ইচ্ছুক প্রার্থীগণ প্রচলিত পদ্ধতির পাশাপাশি অনলাইনেও মনোনয়নপত্র দাখিল করতে পারবেন। অনলাইনে মনোনয়ন দাখিল করতে কমিশনের ওয়েবসাইট www.ecs.gov.bd-এ প্রবেশ করুন”-ইসি,Bengali,“দ্বাদশ জাতীয় সংসদ নির্বাচনে অংশগ্রহণে ইচ্ছুক প্রার্থীগণ প্রচলিত পদ্ধতির পাশাপাশি অনলাইনেও মনোনয়নপত্র দাখিল করতে পারবেন। অনলাইনে মনোনয়ন দাখিল করতে কমিশনের ওয়েবসাইট [URL] প্রবেশ করুন”-ইসি,True,False
promo,GP STAR গ্রাহকদের জন্য ১০০০ টাকা শপিং ভাউচার ফ্রি! জানতে *121*888# ডায়াল করুন।,Bengali,GP STAR গ্রাহকদের জন্য ১০০০ টাকা শপিং ভাউচার ফ্রি! জানতে *121*888# ডায়াল করুন।,False,False
promo,"80 minutes for only 59 taka (5 days), dial *121*4205#",English,"80 minutes for only 59 taka (5 days), dial *121*4205#",False,False
promo,"Exclusive offer for new MyGP SIM: 2GB internet for only TK17, valid for 7 days (once per month). Visit https://mygp.li/ga",English,"Exclusive offer for new MyGP SIM: 2GB internet for only TK17, valid for 7 days (once per month). Visit [URL]",True,False
promo,Unimart fresh fest: Fruits and vegetables e 20% discount till 12th Sept. Home delivery available instantly. Shop online at unimart.com.bd.,Banglish,Unimart fresh fest: Fruits and vegetables e 20% discount till 12th Sept. Home delivery available instantly. Shop online at [URL],True,False
promo,Walton smartphone কিনলে free gift পাবেন। Order করুন online আজই!,CodeMix,Walton smartphone কিনলে free gift পাবেন। Order করুন online আজই!,False,False
promo,Confidence Cement ready-mix concrete! All grades available with on-time delivery. Strong foundations guaranteed!,English,Confidence Cement ready-mix concrete! All grades available with on-time delivery. Strong foundations guaranteed!,False,False
promo,"Chaldal app festival: Order groceries worth 700TK and enjoy free delivery across Dhaka. Plus, paben 10% cashback using Bkash. Offer valid ajker din porjonto.",Banglish,"Chaldal app festival: Order groceries worth 700TK and enjoy free delivery across Dhaka. Plus, paben 10% cashback using Bkash. Offer valid ajker din porjonto.",False,False
promo,"Buy 1 Get 1 free at Aarong! এই অফারটি valid 10th October পর্যন্ত। Don't miss out, সুযোগ হাতছাড়া করবেন না!",CodeMix,"Buy 1 Get 1 free at Aarong! এই অফারটি valid 10th October পর্যন্ত। Don't miss out, সুযোগ হাতছাড়া করবেন না!",False,False
promo,"Shop for Durga Puja with 25% discount, until October 25. 01713199270",English,"Shop for Durga Puja with 25% discount, until October 25. [PHONE]",False,True
promo,"Double century cashback TK 200! 61GB+1000min\@TK699, 30 days cutt.ly/FwQhpKHc",English,"Double century cashback TK 200! 61GB+1000min\@TK699, 30 days cutt.ly/FwQhpKHc",False,False
promo,BRAC Bank credit card holders জন্য ১৫% cashback on electronics। Apply now এবং instant reward points পান,CodeMix,BRAC Bank credit card holders জন্য ১৫% cashback on electronics। Apply now এবং instant reward points পান,False,False
promo,"40 TK cashback! 46GB @ 458 TK, 30 দিন – grab now: cutt.ly/GwWYCCfJ",CodeMix,"40 TK cashback! 46GB @ 458 TK, 30 দিন – grab now: cutt.ly/GwWYCCfJ",False,False
promo,May mash e 5GB er beshi byabohar kore pao 45p/min callrate- cutt.ly/0AA4sic,Banglish,May mash e 5GB er beshi byabohar kore pao 45p/min callrate- cutt.ly/0AA4sic,False,False
promo,"Sheikh Hasina government-এর success:
2006 সালে Rural Social Service program-এর আওতায় interest-free micro credit assistance প্রাপ্ত জনগোষ্ঠীর সংখ্যা ছিল 21 lakh 77 thousand। Current government-এর সময়ে তা দাঁড়িয়েছে 34 lakh 90 thousand।",CodeMix,Sheikh Hasina government-এর success: 2006 সালে Rural Social Service program-এর আওতায় interest-free micro credit assistance প্রাপ্ত জনগোষ্ঠীর সংখ্যা ছিল 21 lakh 77 thousand। Current government-এর সময়ে তা দাঁড়িয়েছে 34 lakh 90 thousand।,False,False
promo,অনলাইন কোর্সে বিশেষ ছাড়! ওয়েব ডিজাইনে ৭৫% পর্যন্ত কমতি।,Bengali,অনলাইন কোর্সে বিশেষ ছাড়! ওয়েব ডিজাইনে ৭৫% পর্যন্ত কমতি।,False,False
promo,আপনার ফেভারিট ব্র্যান্ডের উপর ৩০% পর্যন্ত ছাড়! অফার সীমিত সময়ের জন্য।,Bengali,আপনার ফেভারিট ব্র্যান্ডের উপর ৩০% পর্যন্ত ছাড়! অফার সীমিত সময়ের জন্য।,False,False
promo,Shohoz Parcel: First 2 parcels up to 3kg free delivery. Promo code FREE2. Offer valid till month end.,Banglish,Shohoz Parcel: First 2 parcels up to 3kg free delivery. Promo code FREE2. Offer valid till month end.,False,False
promo,"Get Fagun's humming deal- 13GB@113TK, 3 days: cutt.ly/0wVxZ5vA",English,"Get Fagun's humming deal- 13GB@113TK, 3 days: cutt.ly/0wVxZ5vA",False,False
promo,Offer: সব grocery-তে 10% cashback। শুধু today এর জন্য।,CodeMix,Offer: সব grocery-তে 10% cashback। শুধু today এর জন্য।,False,False
promo,Shohoz Food App-এ আজ সব অর্ডারে ২০% ছাড়। কোড: SHOHOZ20 ব্যবহার করুন।,Bengali,Shohoz Food App-এ আজ সব অর্ডারে ২০% ছাড়। কোড: SHOHOZ20 ব্যবহার করুন।,False,False
promo,Lotto today only offer on specific products buy 1 get 1 free Shop,English,Lotto today only offer on specific products buy 1 get 1 free Shop,False,False
promo,"Ajei shesh din! 40GB(bonus shoho) 500 taka 30din. Dial *121*5049#, mygp.li/mo",Banglish,"Ajei shesh din! 40GB(bonus shoho) 500 taka 30din. Dial *121*5049#, mygp.li/mo",False,False
promo,Polar ice cream parlour triple scoop sundae special 199TK only!,English,Polar ice cream parlour triple scoop sundae special 199TK only!,False,False
promo,"সর্বকালের greatest বাঙালি জাতির পিতা বঙ্গবন্ধু শেখ মুজিবুর রহমান-এর ৪৭তম shahadat anniversary-তে deep respect""-ডাক ও টেলিযোগাযোগ বিভাগ।",CodeMix,"সর্বকালের greatest বাঙালি জাতির পিতা বঙ্গবন্ধু শেখ মুজিবুর রহমান-এর ৪৭তম shahadat anniversary-তে deep respect""-ডাক ও টেলিযোগাযোগ বিভাগ।",False,False
promo,Burger King flame grilled burgers buy 1 get 1 free today only!,English,Burger King flame grilled burgers buy 1 get 1 free today only!,False,False
promo,নতুন গ্রাহকদের জন্য স্পেশাল অফার! আমাদের সার্ভিসে ৩০% ছাড়।,Bengali,নতুন গ্রাহকদের জন্য স্পেশাল অফার! আমাদের সার্ভিসে ৩০% ছাড়।,False,False
promo,New season এ সব clothes এ 25% discount। Today ই shopping করুন।,CodeMix,New season এ সব clothes এ 25% discount। Today ই shopping করুন।,False,False
promo,"Pro-level TK100 cashback 35GB+500min@TK399,30 days cutt.ly/2wQlYv6U",English,"Pro-level TK100 cashback 35GB+500min@TK399,30 days cutt.ly/2wQlYv6U",False,False
promo,"Pickaboo electronics festival: Smartphones, laptops massive discounts!",English,"Pickaboo electronics festival: Smartphones, laptops massive discounts!",False,False
promo,"1GB (0.2GB+ 0.8GB Bonus) internet shofol bhabe chalu hoyeche. Moto mulyo 19TK, meyad 7 din. Internet balance jante mygp.li/check click korun othoba *121*1*4# dial korun.",Banglish,"1GB (0.2GB+ 0.8GB Bonus) internet shofol bhabe chalu hoyeche. Moto mulyo 19TK, meyad 7 din. Internet balance jante mygp.li/check click korun othoba *121*1*4# dial korun.",False,False
promo,"Internetting-য়ে pocket saving, নাও ১০জিবি@৳১৫৮,৭দিন: cutt.ly/FwUC6vhp",CodeMix,"Internetting-য়ে pocket saving, নাও ১০জিবি@৳১৫৮,৭দিন: cutt.ly/FwUC6vhp",False,False
promo,"Build a house on bounded ready plot and earn now, per katha 4.5 lakh
01894841736",English,"Build a house on bounded ready plot and earn now, per katha 4.5 lakh [PHONE]",False,True
promo,বাংলাদেশ নৌবাহিনীতে অফিসার ক্যাডেট পদে নিয়োগ চলছে । ভিজিট করুন: www.joinnavy.navy.mil.bd,Bengali,বাংলাদেশ নৌবাহিনীতে অফিসার ক্যাডেট পদে নিয়োগ চলছে । ভিজিট করুন: [URL],True,False
promo,Daraz 11.11 sale! Upto 80% off on mobiles. Free shipping. Shop now: daraz.com.bd,Banglish,Daraz 11.11 sale! Upto 80% off on mobiles. Free shipping. Shop now: [URL],True,False
promo,Shohoz Bike rides: First 5 rides 40% discount new users jonne. Promo code BIKE40. Offer till 25th Sept.,Banglish,Shohoz Bike rides: First 5 rides 40% discount new users jonne. Promo code BIKE40. Offer till 25th Sept.,False,False
promo,"সপ্তাহজুড়ে pro-level internet, নাও ২৫GB@২১৯TK: cutt.ly/2wEyml8b",CodeMix,"সপ্তাহজুড়ে pro-level internet, নাও ২৫GB@২১৯TK: cutt.ly/2wEyml8b",False,False
promo,৭৯ paisa per minute ১৫ days duration-এর call rate offer-টি নিতে ১১৯ TK recharge করুন। ,CodeMix,৭৯ paisa per minute ১৫ days duration-এর call rate offer-টি নিতে ১১৯ TK recharge করুন।,False,False
promo,"Koro fullon interneting! Nao 10GB@200TK, 30din: cutt.ly/GwYJBDuV",Banglish,"Koro fullon interneting! Nao 10GB@200TK, 30din: cutt.ly/GwYJBDuV",False,False
promo,Yellow Taxi app users get 30% off on all rides this month!,English,Yellow Taxi app users get 30% off on all rides this month!,False,False
promo,"Invest in 'Navana Highland', a planned city adjacent to Asian Highway in Purbachal. High and red soil. Installment facility available – 01708466471",English,"Invest in 'Navana Highland', a planned city adjacent to Asian Highway in Purbachal. High and red soil. Installment facility available – [PHONE]",False,True
promo,"GP binge internet: 50GB pack only 599TK for 30 days. Ideal for students, gaming, and heavy users. Activate ekhuni *121*599# e. Limited time only.",Banglish,"GP binge internet: 50GB pack only 599TK for 30 days. Ideal for students, gaming, and heavy users. Activate ekhuni *121*599# e. Limited time only.",False,False
promo,"shudhumatro MyGP-te notun SIM-er offer ekhon 2GB internet matro 17TK-te, meyad 7din (mas-e shorbhochcho ekbar). visit korun https://mygp.li/ga",Banglish,"shudhumatro MyGP-te notun SIM-er offer ekhon 2GB internet matro 17TK-te, meyad 7din (mas-e shorbhochcho ekbar). visit korun [URL]",True,False
promo,Robi app recharge করলে ১৫% extra credit। Hurry up!,CodeMix,Robi app recharge করলে ১৫% extra credit। Hurry up!,False,False
promo,Chaldal fest: Grocery order 2000TK+ and get 350TK cashback using bkash. Free delivery within Dhaka same day. Order now.,Banglish,Chaldal fest: Grocery order 2000TK+ and get 350TK cashback using bkash. Free delivery within Dhaka same day. Order now.,False,False
promo,Pizza Hut buy 1 get 1 free on all medium pizzas! Dine-in or takeaway. Offer valid today only!,English,Pizza Hut buy 1 get 1 free on all medium pizzas! Dine-in or takeaway. Offer valid today only!,False,False
promo,ফ্রি হোম ডেলিভারি! ৫০০ টাকার উপর সব মেডিসিনে। অনলাইন ফার্মেসি।,Bengali,ফ্রি হোম ডেলিভারি! ৫০০ টাকার উপর সব মেডিসিনে। অনলাইন ফার্মেসি।,False,False
promo,"Interneting-এ pocket saving, নাও ২GB@৳৬৯, ৭দিন: cutt.ly/CwUPKGTR",CodeMix,"Interneting-এ pocket saving, নাও ২GB@৳৬৯, ৭দিন: cutt.ly/CwUPKGTR",False,False
promo,"TK200 cashback only for today- 61GB+1000min@TK699,30 days: cutt.ly/FwQhpKHc",English,"TK200 cashback only for today- 61GB+1000min@TK699,30 days: cutt.ly/FwQhpKHc",False,False
promo,"New summer collection launch: সব clothes এ ২০% discount। Limited stock available, so online order করুন এখনই এবং free delivery পান।",CodeMix,"New summer collection launch: সব clothes এ ২০% discount। Limited stock available, so online order করুন এখনই এবং free delivery পান।",False,False
