label,text,source,text_clean,stripped,campaign
normal,"Takar kotha bolle i she uthe chole jay, ami or kache 3 lakh taka pai",Banglish,"Takar kotha bolle i she uthe chole jay, ami or kache 3 lakh taka pai",,
normal,01729172949 ei number e rocket e taka pathan.,Banglish,[PHONE] ei number e rocket e taka pathan.,,
promo,Aj o kal Mens World er shob shakhay flat 50% discount cutt.ly/fmw,Banglish,Aj o kal Mens World er shob shakhay flat 50% discount cutt.ly/fmw,,
normal,"Hya, amader shomoy lagchhilo",Banglish,"Hya, amader shomoy lagchhilo",,
promo,ইলেকট্রনিক্স পণ্যে মেগা সেল! সব পণ্যে ১০-৫০% ছাড়। আজই ভিজিট করুন।,Bengali,ইলেকট্রনিক্স পণ্যে মেগা সেল! সব পণ্যে ১০-৫০% ছাড়। আজই ভিজিট করুন।,,
promo,Shohoz Parcel: First 2 parcels up to 3kg free delivery. Promo code FREE2. Offer valid till month end.,Banglish,Shohoz Parcel: First 2 parcels up to 3kg free delivery. Promo code FREE2. Offer valid till month end.,,
normal,01927382894 number-এ call করুন।,CodeMix,[PHONE] number-এ call করুন।,,
normal,কেমন কাটছে দিনটা?,Bengali,কেমন কাটছে দিনটা?,,
promo,Walton refrigerator 50% discount! Only 3 days left. Visit showroom or call 16263.,Banglish,Walton refrigerator 50% discount! Only 3 days left. Visit showroom or call 16263.,,
normal,কি খাবে? আজ মাংসের রান্না হচ্ছে। তুমি?,Bengali,কি খাবে? আজ মাংসের রান্না হচ্ছে। তুমি?,,
normal,আমার কি করতে হবে বলো।,Bengali,আমার কি করতে হবে বলো।,,
normal,Apni kemon achen?,Banglish,Apni kemon achen?,,
normal,Call this number 01927289372.,English,Call this number [PHONE] .,,
normal,আমরা শুক্রবার গ্রামের বাড়ি যাচ্ছি। চাইলে তুমি আমাদের সাথে যেতে পারো।,Bengali,আমরা শুক্রবার গ্রামের বাড়ি যাচ্ছি। চাইলে তুমি আমাদের সাথে যেতে পারো।,,
normal,"Raysha painting korte giye floor e mess kore dile, kintu she khub cute lagse. Sobai hashilo.",Banglish,"Raysha painting korte giye floor e mess kore dile, kintu she khub cute lagse. Sobai hashilo.",,
normal,আমি আমার pair এর জন্য না।,CodeMix,আমি আমার pair এর জন্য না।,,
promo,Big Sale: Beximco fashion এ ৩৫% discount। Shop করুন online এখনই!,CodeMix,Big Sale: Beximco fashion এ ৩৫% discount। Shop করুন online এখনই!,,
promo,"200 TK cashback e shreshtho offer 61GB+1000min@699TK, 30din: cutt.ly/FwQhpKHc",Banglish,"200 TK cashback e shreshtho offer 61GB+1000min@699TK, 30din: cutt.ly/FwQhpKHc",,
promo,"স্মার্টফোনে মেগা ডিসকাউন্ট! Samsung, Xiaomi এ ২৫০০০ টাকা পর্যন্ত ছাড়।",Bengali,"স্মার্টফোনে মেগা ডিসকাউন্ট! Samsung, Xiaomi এ ২৫০০০ টাকা পর্যন্ত ছাড়।",,
normal,"ভাই, তুমি কি কালকে college যাবে? Let's go together, আমার class আছে।",CodeMix,"ভাই, তুমি কি কালকে college যাবে? Let's go together, আমার class আছে।",,
normal,তোমার সাথে দেখা করতে চাই। Can we meet on Saturday?,CodeMix,তোমার সাথে দেখা করতে চাই। Can we meet on Saturday?,,
normal,Thanks for being such a reliable friend through good times and bad. Your friendship means everything!,English,Thanks for being such a reliable friend through good times and bad. Your friendship means everything!,,
promo,GP Gamer Pack: 200 diamonds Free Fire top-up with only 199TK recharge. Dial *121*199# to activate now.,Banglish,GP Gamer Pack: 200 diamonds Free Fire top-up with only 199TK recharge. Dial *121*199# to activate now.,,
promo,"Lee Cooper-এ সকল shirt, jeans, gabardine flat 50% discount শপ্র",CodeMix,"Lee Cooper-এ সকল shirt, jeans, gabardine flat 50% discount শপ্র",,
normal,"বোন, আগামীকাল তোমার সাথে শপিং করতে যাবো। তৈরি থেকো।",Bengali,"বোন, আগামীকাল তোমার সাথে শপিং করতে যাবো। তৈরি থেকো।",,
promo,"এপ্রিল-২৪
রিচার্জ:0৳
খরচ:
ডেটা:19৳
ভয়েস:66৳
অন্যান্য:0৳",Bengali,এপ্রিল-২৪ রিচার্জ:0৳ খরচ: ডেটা:19৳ ভয়েস:66৳ অন্যান্য:0৳,,
promo,Ifad Autos Suzuki car fair! All models 10% discount with 5 year warranty. Test drive available!,English,Ifad Autos Suzuki car fair! All models 10% discount with 5 year warranty. Test drive available!,,
promo,বিকাশ অ্যাপ এ ২ জুন থেকে 'মাই চ্যালেঞ্জ' আইকন দেখতে না পেলেও বিকাশ এর অফার উপভোগ করে ক্যাশব্যাক পাবেন। বিকাশ অ্যাপ এর সাথেই থাকুন।,Bengali,বিকাশ অ্যাপ এ ২ জুন থেকে 'মাই চ্যালেঞ্জ' আইকন দেখতে না পেলেও বিকাশ এর অফার উপভোগ করে ক্যাশব্যাক পাবেন। বিকাশ অ্যাপ এর সাথেই থাকুন।,,
normal,০১৭২৮২৯১৭৬৫ এই number-এ rocket-এ ৫০০ টাকা দাও।,CodeMix,[PHONE] এই number-এ rocket-এ ৫০০ টাকা দাও।,,
promo,New season এ সব clothes এ 25% discount। Today ই shopping করুন।,CodeMix,New season এ সব clothes এ 25% discount। Today ই shopping করুন।,,
normal,The book club meeting was fantastic! Great discussion about the novel. Can't wait for next month's selection.,English,The book club meeting was fantastic! Great discussion about the novel. Can't wait for next month's selection.,,
normal,০১৮২৭৩৮২৭৩৯ এই নাম্বারে দ্রুত টাকা পাঠাও।,Bengali,[PHONE] এই নাম্বারে দ্রুত টাকা পাঠাও।,,
promo,Robi Music App-এ ৩০ দিনের সাবস্ক্রিপশন মাত্র ৩৯ টাকা। গান শুনুন সীমাহীন।,Bengali,Robi Music App-এ ৩০ দিনের সাবস্ক্রিপশন মাত্র ৩৯ টাকা। গান শুনুন সীমাহীন।,,
normal,The classical music concert at the national theater was simply magnificent.,English,The classical music concert at the national theater was simply magnificent.,,
promo,Banglalink গ্রাহকরা ১০০ টাকা রিচার্জে পাচ্ছেন ১০০ এসএমএস ফ্রি। অফার বৈধ আজ রাত পর্যন্ত।,Bengali,Banglalink গ্রাহকরা ১০০ টাকা রিচার্জে পাচ্ছেন ১০০ এসএমএস ফ্রি। অফার বৈধ আজ রাত পর্যন্ত।,,
normal,কালকে class এ আসবা তো? Let’s go together বাসা থেকে।,CodeMix,কালকে class এ আসবা তো? Let’s go together বাসা থেকে।,,
normal,I am here.,English,I am here.,,
normal,Birds sing beautifully in trees.,English,Birds sing beautifully in trees.,,
promo,আমাদের products এ discount চলছে। Details জানাতে এই number এ contact করুন: 01789654321।,CodeMix,আমাদের products এ discount চলছে। Details জানাতে এই number এ contact করুন: [PHONE] ।,,
promo,"Esquire Electronics smartphone festival: iPhone, Samsung, Xiaomi great prices!",English,"Esquire Electronics smartphone festival: iPhone, Samsung, Xiaomi great prices!",,
promo,Uber rides 50% cheaper this Friday! Use code FRIDAY50 for savings.,English,Uber rides 50% cheaper this Friday! Use code FRIDAY50 for savings.,,
normal,কেমন আছে তোমাদের পরিবার?,Bengali,কেমন আছে তোমাদের পরিবার?,,
promo,"100' Madani Avenue, Army Housing (Jolshiri) সংলগ্ন plot প্রতি katha TK5Lakh. Call: 01894841729",CodeMix,"100' Madani Avenue, Army Housing (Jolshiri) সংলগ্ন plot প্রতি katha TK5Lakh. Call: [PHONE]",,
normal,Your talent is extraordinary.,English,Your talent is extraordinary.,,
normal,01728291765 ei number-e rocket-e 500 taka dao.,Banglish,[PHONE] ei number-e rocket-e 500 taka dao.,,
normal,Are you going to college?,English,Are you going to college?,,
promo,ওয়াচে মেগা অফার! স্মার্ট ওয়াচে ৫০০০ টাকা পর্যন্ত ছাড়।,Bengali,ওয়াচে মেগা অফার! স্মার্ট ওয়াচে ৫০০০ টাকা পর্যন্ত ছাড়।,,
normal,Kalke amar phone kharap hoye gelo. Repair korte jete holo New Market. Mechanic bolse motherboard change korte hobe.,Banglish,Kalke amar phone kharap hoye gelo. Repair korte jete holo New Market. Mechanic bolse motherboard change korte hobe.,,
normal,"মামা, Eid gift buy করতে হবে। Shall we go together to Bashundhara Shopping Mall? Enjoy shopping time।",CodeMix,"মামা, Eid gift buy করতে হবে। Shall we go together to Bashundhara Shopping Mall? Enjoy shopping time।",,
normal,What are you reading today?,English,What are you reading today?,,
normal,Ajke amar ekjon old school friend eshechilo bari te. O sathe dekha hoye onek moja holo. Sobai kotha bolchilam old memories niye.,Banglish,Ajke amar ekjon old school friend eshechilo bari te. O sathe dekha hoye onek moja holo. Sobai kotha bolchilam old memories niye.,,
promo,New arrival: সব summer clothes এখন ২৫% discount। Shop online বা nearest outlet এ visit করুন এবং free delivery পান,CodeMix,New arrival: সব summer clothes এখন ২৫% discount। Shop online বা nearest outlet এ visit করুন এবং free delivery পান,,
normal,"তুমি অনেক strong, courage রাখো।",CodeMix,"তুমি অনেক strong, courage রাখো।",,
normal,I seem to be very sad.,English,I seem to be very sad.,,
promo,Will Dhoni lift the trophy? Watch IPL Final cutt.ly/ywqDAPVv,English,Will Dhoni lift the trophy? Watch IPL Final cutt.ly/ywqDAPVv,,
promo,"Hatil furniture anniversary sale! Bedroom, dining set special price. EMI available.",Banglish,"Hatil furniture anniversary sale! Bedroom, dining set special price. EMI available.",,
normal,"এই নাম্বারে ২০০০/- টাকা পাঠাও ০১৭৩৯৮৩৮৮৩ , বিকাশ রকেট বা নগদে",Bengali,"এই নাম্বারে ২০০০/- টাকা পাঠাও [PHONE] , বিকাশ রকেট বা নগদে",,
promo,টেলিটক নিয়ে এসেছে দেশের সবচেয়ে সাশ্রয়ী ইন্টারনেট প্যাকেজ! আমাদের বিশেষ 'গ্রামের ইন্টারনেট' অফারে মাত্র ১৯৯ টাকায় পাবেন ১৫ জিবি হাই স্পিড ৪জি ইন্টারনেট যা ব্যবহার করতে পারবেন সম্পূর্ণ ৩০ দিন। এই প্যাকেজের বিশেষত্ব হলো গ্রামীণ এলাকাতেও ভালো স্পিড পাবেন এবং রাত ১২টা থেকে সকাল ৬টা পর্যন্ত ডেটা খরচ হবে অর্ধেক। শুধুমাত্র এই মাসের জন্য এই অফার। *১৫২*১৯৯# ডায়াল করে এখনই কিনুন।,Bengali,টেলিটক নিয়ে এসেছে দেশের সবচেয়ে সাশ্রয়ী ইন্টারনেট প্যাকেজ! আমাদের বিশেষ 'গ্রামের ইন্টারনেট' অফারে মাত্র ১৯৯ টাকায় পাবেন ১৫ জিবি হাই স্পিড ৪জি ইন্টারনেট যা ব্যবহার করতে পারবেন সম্পূর্ণ ৩০ দিন। এই প্যাকেজের বিশেষত্ব হলো গ্রামীণ এলাকাতেও ভালো স্পিড পাবেন এবং রাত ১২টা থেকে সকাল ৬টা পর্যন্ত ডেটা খরচ হবে অর্ধেক। শুধুমাত্র এই মাসের জন্য এই অফার। *১৫২*১৯৯# ডায়াল করে এখনই কিনুন।,,
normal,"ভাই, আজ আমার পরীক্ষা ভালো হয়েছে। সব প্রশ্নের উত্তর দিতে পেরেছি।",Bengali,"ভাই, আজ আমার পরীক্ষা ভালো হয়েছে। সব প্রশ্নের উত্তর দিতে পেরেছি।",,
promo,"Eid kenakata hok Diamond World-er sathe, upobhog korun Diamond gohonay 25% chhad o Gold-er akorshoniyo collection. Visit: qrco.de/beuAOs, 01713199270",Banglish,"Eid kenakata hok Diamond World-er sathe, upobhog korun Diamond gohonay 25% chhad o Gold-er akorshoniyo collection. Visit: qrco.de/beuAOs, [PHONE]",,
promo,Pickaboo Flash Sale: Samsung Galaxy Buds 25% off. Free EMI. Order now before stock ends.,Banglish,Pickaboo Flash Sale: Samsung Galaxy Buds 25% off. Free EMI. Order now before stock ends.,,
normal,Call me quickly at this number 01738293748.,English,Call me quickly at this number [PHONE] .,,
promo,"Pro-level আড্ডা+interneting-১০GB+২৫০min@২৫৮৳,৩০দিন cutt.ly/wwCctHGF",CodeMix,"Pro-level আড্ডা+interneting-১০GB+২৫০min@২৫৮৳,৩০দিন cutt.ly/wwCctHGF",,
promo,"Daraz Electronics Week: Mobile, TV, fridge up to 60% discount. EMI option up to 12 months. Free delivery for Dhaka orders. Shop daraz.com.bd now.",Banglish,"Daraz Electronics Week: Mobile, TV, fridge up to 60% discount. EMI option up to 12 months. Free delivery for Dhaka orders. Shop [URL] now.",,
normal,গতকাল রাতে সবাই মিলে ফুটবল খেলতে গিয়েছিলাম। অনেকদিন পর খেলাটা দারুণ উপভোগ করেছি। শরীরটা ভালোভাবে ঝালিয়ে নেওয়া হলো।,Bengali,গতকাল রাতে সবাই মিলে ফুটবল খেলতে গিয়েছিলাম। অনেকদিন পর খেলাটা দারুণ উপভোগ করেছি। শরীরটা ভালোভাবে ঝালিয়ে নেওয়া হলো।,,
normal,What is your favorite food?,English,What is your favorite food?,,
promo,বড়দিনের শুভেচ্ছা। থাকছে ২৫% ছাড় ৩১ ডিসেম্বর পর্যন্ত । ০১৭১৩১৯৯২৭০,Bengali,বড়দিনের শুভেচ্ছা। থাকছে ২৫% ছাড় ৩১ ডিসেম্বর পর্যন্ত । [PHONE],,
normal,"প্রিয় student, আপনার tuition fee আজ পর্যন্ত ২২,৯০০.০০ TK বকেয়া আছে। (previous late fee সহ) current month-এর tuition fee (without fine) ২০ September, ২০২৪ মধ্যে pay করুন। Details https://student.ulab.edu.bd/ login করুন। (ULAB)",CodeMix,"প্রিয় student, আপনার tuition fee আজ পর্যন্ত ২২,৯০০.০০ TK বকেয়া আছে। (previous late fee সহ) current month-এর tuition fee (without fine) ২০ September, ২০২৪ মধ্যে pay করুন। Details [URL] login করুন। (ULAB)",,
promo,"২৭মিনিট মাত্র ১৯টাকা, মেয়াদ ৫দিন; নিতে ডায়াল করুন *১২১*৫০৮০#",Bengali,"২৭মিনিট মাত্র ১৯টাকা, মেয়াদ ৫দিন; নিতে ডায়াল করুন *১২১*৫০৮০#",,
promo,"8GB(bonus soho) 123Tk 15din. Dial *121*5548#, mygp.li/mo",Banglish,"8GB(bonus soho) 123Tk 15din. Dial *121*5548#, mygp.li/mo",,
normal,আজকে class এ আসবা তো? Let’s go together বাসা থেকে।,CodeMix,আজকে class এ আসবা তো? Let’s go together বাসা থেকে।,,
normal,The homemade biryani smells incredible from here! Can't wait for dinner tonight.,English,The homemade biryani smells incredible from here! Can't wait for dinner tonight.,,
normal,"Ajke bazar theke notun shobji kinlam. Khub fresh chhilo, maa onek ranna korte chay. Dinner e moja lagbe.",Banglish,"Ajke bazar theke notun shobji kinlam. Khub fresh chhilo, maa onek ranna korte chay. Dinner e moja lagbe.",,
normal,"This is Salim's number, call him when you come 01738838838",English,"This is Salim's number, call him when you come [PHONE]",,
normal,"কালকে holiday announced, so we can relax.",CodeMix,"কালকে holiday announced, so we can relax.",,
normal,আজ সন্ধ্যায় শাহবাগে দেখা করবো? অনেকদিন আড্ডা হয় না।,Bengali,আজ সন্ধ্যায় শাহবাগে দেখা করবো? অনেকদিন আড্ডা হয় না।,,
normal,"Mama, apnar swasthyo kemon? Doctor er kache giechen?",Banglish,"Mama, apnar swasthyo kemon? Doctor er kache giechen?",,
normal,"মামা, আগামীকাল আমাদের বাসায় আসবেন? খিচুড়ি রান্না করবো।",Bengali,"মামা, আগামীকাল আমাদের বাসায় আসবেন? খিচুড়ি রান্না করবো।",,
normal,খালার বিল তা দিলে উপকার হইতো দিতে পারতেছিনা একটু সাহায্য করো খালার বিল তা দিয়া দেই,Bengali,খালার বিল তা দিলে উপকার হইতো দিতে পারতেছিনা একটু সাহায্য করো খালার বিল তা দিয়া দেই,,
promo,"[Pathao] Delivery charge এখন ৳৩০! 
Pathao Food-এর delivery charge এখন ৳৩০ ফিরে এসেছে।
এখনই order করুন Pathao Food-এ: https://cutt.ly/QNMk4Eg",CodeMix,[Pathao] Delivery charge এখন ৳৩০! Pathao Food-এর delivery charge এখন ৳৩০ ফিরে এসেছে। এখনই order করুন Pathao Food-এ: [URL],,
promo,20% discount on all children's toys. Buy today!,English,20% discount on all children's toys. Buy today!,,
normal,What are you planning to do?,CodeMix,What are you planning to do?,,
normal,তোমার একটা কথা বলো। তোমার কথা ভালো লাগে।,Bengali,তোমার একটা কথা বলো। তোমার কথা ভালো লাগে।,,
normal,"আজ Sunday, chill করার ইচ্ছে আছে। Movie দেখতে যাবো কি? Weather অনেক সুন্দর এবং mood perfect",CodeMix,"আজ Sunday, chill করার ইচ্ছে আছে। Movie দেখতে যাবো কি? Weather অনেক সুন্দর এবং mood perfect",,
promo,"Summer festival: সব shirts, jeans, shoes ৩০% discount। Shop online অথবা nearest store visit করুন",CodeMix,"Summer festival: সব shirts, jeans, shoes ৩০% discount। Shop online অথবা nearest store visit করুন",,
normal,০১৯২৭৩৮২৮৯৪ নাম্বারে কল করুন।,Bengali,[PHONE] নাম্বারে কল করুন।,,
promo,Notun grahok der jonno special offer! Amader service e 30% discount.,Banglish,Notun grahok der jonno special offer! Amader service e 30% discount.,,
normal,The surprise farewell gathering was touching! Everyone will miss you greatly. Keep in touch always.,English,The surprise farewell gathering was touching! Everyone will miss you greatly. Keep in touch always.,,
normal,"Tumi eka no, ami achhi.",Banglish,"Tumi eka no, ami achhi.",,
promo,"১০০'মাদানীএভিনিউ আর্মি হাউজিং(জলসিড়ি)সংলগ্ন প্লট কাঠা৫লক্ষ
01894841729",Bengali,১০০'মাদানীএভিনিউ আর্মি হাউজিং(জলসিড়ি)সংলগ্ন প্লট কাঠা৫লক্ষ [PHONE],,
promo,Christmas-এর greetings। থাকছে 25% discount 31 December পর্যন্ত। 01713199270,CodeMix,Christmas-এর greetings। থাকছে 25% discount 31 December পর্যন্ত। [PHONE],,
normal,Lunch কোথায় যাব? I feel like having pizza আজ।,CodeMix,Lunch কোথায় যাব? I feel like having pizza আজ।,,
normal,Blessed month of Ramadan!,English,Blessed month of Ramadan!,,
normal,"মামা, Eid gift জন্য কিছু buy করতে হবে। Shall we go together to Bashundhara Shopping Mall? Enjoy shopping।",CodeMix,"মামা, Eid gift জন্য কিছু buy করতে হবে। Shall we go together to Bashundhara Shopping Mall? Enjoy shopping।",,
promo,"পূর্বাচলের এশিয়ান হাইওয়ে সংলগ্ন পরিকল্পিত শহর ""নাভানা হাইল্যন্ডে"" এ বিনিয়োগ করুন।উঁচু ও লাল মাটি।রয়েছে কিস্তির সুবিধা – ০১৭০৮৪৬৬৪৭১",Bengali,"পূর্বাচলের এশিয়ান হাইওয়ে সংলগ্ন পরিকল্পিত শহর ""নাভানা হাইল্যন্ডে"" এ বিনিয়োগ করুন।উঁচু ও লাল মাটি।রয়েছে কিস্তির সুবিধা – [PHONE]",,
promo,Robi recharge 100TK te paben 30 min free bonus call. Valid 7 days.,Banglish,Robi recharge 100TK te paben 30 min free bonus call. Valid 7 days.,,
promo,স্পেশাল ডিসকাউন্ট: সব ল্যাপটপে ৫% ছাড়। সীমিত স্টক।,Bengali,স্পেশাল ডিসকাউন্ট: সব ল্যাপটপে ৫% ছাড়। সীমিত স্টক।,,
promo,Banglalink offers 25GB at 250TK for 30 days. Don't miss out!,English,Banglalink offers 25GB at 250TK for 30 days. Don't miss out!,,
normal,সকালে বাসে ভিড় লাগছে।,Bengali,সকালে বাসে ভিড় লাগছে।,,
normal,Weekend e amader plan kora uchit ekta movie dekha. Sobai ek sathe jodi jai taile aro moja hobe. Tui ki free thakbi?,Banglish,Weekend e amader plan kora uchit ekta movie dekha. Sobai ek sathe jodi jai taile aro moja hobe. Tui ki free thakbi?,,
promo,Chaldal app e delivery free ajker din e order korle. Shop smart!,Banglish,Chaldal app e delivery free ajker din e order korle. Shop smart!,,
promo,"TK419 e TK499 er offer! nao 35GB+500min, 30din: cutt.ly/4w77ohWY",Banglish,"TK419 e TK499 er offer! nao 35GB+500min, 30din: cutt.ly/4w77ohWY",,
normal,"কি খবর, কেমন আছো?",Bengali,"কি খবর, কেমন আছো?",,
promo,গ্র্যাব বাইক রাইডে ২৫% ছাড়! সর্বোচ্চ ৭৫ টাকা পর্যন্ত সাশ্রয়।,Bengali,গ্র্যাব বাইক রাইডে ২৫% ছাড়! সর্বোচ্চ ৭৫ টাকা পর্যন্ত সাশ্রয়।,,
promo,০৫ May International Midwife Day. এবারের theme-তথ্য থেকে বাস্তবঃ সকল midwife এক সাথে।,CodeMix,০৫ May International Midwife Day. এবারের theme-তথ্য থেকে বাস্তবঃ সকল midwife এক সাথে।,,
normal,তোমার সকল wish পূরণ হোক!,CodeMix,তোমার সকল wish পূরণ হোক!,,
normal,"আপনার account থেকে ২০০০/- টাকা cut হয়েছে, details জানতে call করুন।",CodeMix,"আপনার account থেকে ২০০০/- টাকা cut হয়েছে, details জানতে call করুন।",,
promo,"TK 100 cashback! 31GB+450min@TK 399 30 days, নিয়ে নাও: cutt.ly/2wQlYv6U",CodeMix,"TK 100 cashback! 31GB+450min@TK 399 30 days, নিয়ে নাও: cutt.ly/2wQlYv6U",,
normal,পরের সপ্তাহে কক্সবাজার যাওয়ার প্ল্যান করছি। সমুদ্র দেখতে উত্তেজনা আছে।,Bengali,পরের সপ্তাহে কক্সবাজার যাওয়ার প্ল্যান করছি। সমুদ্র দেখতে উত্তেজনা আছে।,,
normal,Are you listening to music?,English,Are you listening to music?,,
normal,01738273828 ei number-e joruri TK pathan.,Banglish,[PHONE] ei number-e joruri TK pathan.,,
promo,Daraz Electronics Fair চলছে! ল্যাপটপ আর গ্যাজেট কিনলে ৩০% ডিসকাউন্ট। এখনই অর্ডার করুন।,Bengali,Daraz Electronics Fair চলছে! ল্যাপটপ আর গ্যাজেট কিনলে ৩০% ডিসকাউন্ট। এখনই অর্ডার করুন।,,
promo,"1GB (0.2GB+ 0.8GB Bonus) internet has been successfully activated. Total cost 19TK, validity 7 days. To know internet balance click mygp.li/check or dial *121*1*4#.",English,"1GB (0.2GB+ 0.8GB Bonus) internet has been successfully activated. Total cost 19TK, validity 7 days. To know internet balance click mygp.li/check or dial *121*1*4#.",,
normal,এই পবিত্র মাসে তোমার সবকিছু ভালো হোক!,Bengali,এই পবিত্র মাসে তোমার সবকিছু ভালো হোক!,,
normal,Shafolyor jonno tumi jodi onayyoer asroy niye thako tobe mone rekho tumi shofol nao. — Thomas Carlyle,Banglish,Shafolyor jonno tumi jodi onayyoer asroy niye thako tobe mone rekho tumi shofol nao. — Thomas Carlyle,,
promo,Online shopping e 20% porjonto discount! Code use kore subidha nin.,Banglish,Online shopping e 20% porjonto discount! Code use kore subidha nin.,,
normal,Ajker cricket match ta heart-breaking chilo. Bangladesh almost jite giye last over e hara gelo. Sobai disappointed but crowd ta khub support korse. Tor mone hoy ki team er performance improve hocche?,Banglish,Ajker cricket match ta heart-breaking chilo. Bangladesh almost jite giye last over e hara gelo. Sobai disappointed but crowd ta khub support korse. Tor mone hoy ki team er performance improve hocche?,,
normal,Tumi ki office e jacho?,Banglish,Tumi ki office e jacho?,,
normal,"Hi Rafiq, কালকের meeting time confirm করেছো কি? Planning করতে চাই, so kindly reply asap",CodeMix,"Hi Rafiq, কালকের meeting time confirm করেছো কি? Planning করতে চাই, so kindly reply asap",,
promo,বিশেষ অফার! গ্রামীণফোনে ৫০জিবি ডেটা মাত্র ৪৯৯ টাকায়। সীমিত সময়ের জন্য। *২৩৩# ডায়াল করুন।,Bengali,বিশেষ অফার! গ্রামীণফোনে ৫০জিবি ডেটা মাত্র ৪৯৯ টাকায়। সীমিত সময়ের জন্য। *২৩৩# ডায়াল করুন।,,
promo,GP internet pack আজ থেকে limited time offer। Activate করুন online!,CodeMix,GP internet pack আজ থেকে limited time offer। Activate করুন online!,,
normal,Happy Saraswati Puja!,English,Happy Saraswati Puja!,,
promo,বিকাশে ৫০০০ টাকা ডিপোজিট করলে ১০০০ টাকা বোনাস! আজই সুযোগ নিন।,Bengali,বিকাশে ৫০০০ টাকা ডিপোজিট করলে ১০০০ টাকা বোনাস! আজই সুযোগ নিন।,,
normal,Shubho Boishakhi!,Banglish,Shubho Boishakhi!,,
normal,You are always the best.,English,You are always the best.,,
normal,Birthday party তে তুমি আসছো তো? Everyone is excited to see you there।,CodeMix,Birthday party তে তুমি আসছো তো? Everyone is excited to see you there।,,
promo,"GP Pay দিয়ে বিল পরিশোধ করুন আর পান ৫% ক্যাশব্যাক, সর্বোচ্চ ২০০ টাকা পর্যন্ত।",Bengali,"GP Pay দিয়ে বিল পরিশোধ করুন আর পান ৫% ক্যাশব্যাক, সর্বোচ্চ ২০০ টাকা পর্যন্ত।",,
normal,What will you cook today?,English,What will you cook today?,,
normal,How is your day going?,English,How is your day going?,,
promo,Uber Eats: First order discount 60% up to 200TK. Use code UBEREATS60. Valid till 10 Sept.,Banglish,Uber Eats: First order discount 60% up to 200TK. Use code UBEREATS60. Valid till 10 Sept.,,
promo,বড় ডিসকাউন্ট! শীতের পোশাকে ৩০% ছাড়। আজই ভিজিট করুন আমাদের স্টোরে!,Bengali,বড় ডিসকাউন্ট! শীতের পোশাকে ৩০% ছাড়। আজই ভিজিট করুন আমাদের স্টোরে!,,
promo,Pickaboo electronics week: Smartphones up to 7000TK discount + EMI facility. Visit pickaboo.com for best deals.,Banglish,Pickaboo electronics week: Smartphones up to 7000TK discount + EMI facility. Visit [URL] for best deals.,,
normal,Are you going to the village?,English,Are you going to the village?,,
promo,"Special deal for you 4GB+80min @TK 87, 7 days: cutt.ly/Iw0edGlt",English,"Special deal for you 4GB+80min @TK 87, 7 days: cutt.ly/Iw0edGlt",,
normal,"আপনার due TK800, please pay it soon।",CodeMix,"আপনার due TK800, please pay it soon।",,
normal,Congratulations on your promotion! You really deserved it.,English,Congratulations on your promotion! You really deserved it.,,
normal,The homemade cake looks absolutely delicious! Your baking skills keep getting better every time you try.,English,The homemade cake looks absolutely delicious! Your baking skills keep getting better every time you try.,,
normal,What are you reading?,English,What are you reading?,,
normal,তুমি সবসময় best।,CodeMix,তুমি সবসময় best।,,
promo,"50TK cashback e nao data mixer 40GB@TK248, 7din: cutt.ly/WwZsAgMK",Banglish,"50TK cashback e nao data mixer 40GB@TK248, 7din: cutt.ly/WwZsAgMK",,
promo,"'Will insure, will build country
Bangladesh will be smart.' Insurance Development and Regulatory Authority and Financial Institutions Division, Ministry of Finance.",English,"'Will insure, will build country Bangladesh will be smart.' Insurance Development and Regulatory Authority and Financial Institutions Division, Ministry of Finance.",,
normal,তোমার কি বাস্তব ভালো লাগছে? আমি আমার বাসায় অল্প সময় দেওয়া ভালো লাগে।,Bengali,তোমার কি বাস্তব ভালো লাগছে? আমি আমার বাসায় অল্প সময় দেওয়া ভালো লাগে।,,
promo,"40Tk cashback! 46GB @458Tk, 30din, nie nao akhonii: cutt.ly/GwWYCCfJ",Banglish,"40Tk cashback! 46GB @458Tk, 30din, nie nao akhonii: cutt.ly/GwWYCCfJ",,
normal,Where are you?,English,Where are you?,,
promo,আজই শেষ দিন!বোনাস সহ ২জিবি-৩৫টাকা-৭দিন। ডায়াল *১২১*৫০৩৭# বা mygp.li/mo,Bengali,আজই শেষ দিন!বোনাস সহ ২জিবি-৩৫টাকা-৭দিন। ডায়াল *১২১*৫০৩৭# বা mygp.li/mo,,
normal,Electricity এর bill এর payment করা হয়।,CodeMix,Electricity এর bill এর payment করা হয়।,,
normal,ঈদের পরিবর্তে শুভ নববর্ষ!,Bengali,ঈদের পরিবর্তে শুভ নববর্ষ!,,
promo,"TK100 cashback pro-level deal-100GB@TK698, 30 days cutt.ly/AwQzYxAf",English,"TK100 cashback pro-level deal-100GB@TK698, 30 days cutt.ly/AwQzYxAf",,
promo,"Elephant Road furniture 60% off! Bedroom set, dining set available. Visit showroom.",Banglish,"Elephant Road furniture 60% off! Bedroom set, dining set available. Visit showroom.",,
