label,text,source,text_clean
smish,"প্রিয় গ্রাহক, আপনার ক্রেডিট কার্ডে ১,২০,০০০ টাকা চার্জ হয়েছে। বাতিল করতে এখনই 01888822991 নাম্বারে কল দিন এবং OTP নিশ্চিত করুন।",Bengali,"প্রিয় গ্রাহক, আপনার ক্রেডিট কার্ডে ১,২০,০০০ টাকা চার্জ হয়েছে। বাতিল করতে এখনই [PHONE] নাম্বারে কল দিন এবং OTP নিশ্চিত করুন।"
smish,Crypto trading-এ special offer! এখনই login করুন: http://bit.ly/CryptoDeal,CodeMix,Crypto trading-এ special offer! এখনই login করুন: [URL]
normal,"Ami r Adhika park e gechilam, khub moja hoyeche.",Banglish,"Ami r Adhika park e gechilam, khub moja hoyeche."
smish,"Investment-এ দ্বিগুণ profit, call করুন: +8801911234567",CodeMix,"Investment-এ দ্বিগুণ profit, call করুন: [PHONE]"
smish,5000 TK deposited to Sonali Bank account. Click here to confirm: [https://wa.me/8801812345678](https://wa.me/8801812345678),English,5000 TK deposited to Sonali Bank account. Click here to confirm: [ [URL]
promo,"Hatil furniture mega sale! Bedroom, dining, living room sets 40% discount. EMI facility available!",English,"Hatil furniture mega sale! Bedroom, dining, living room sets 40% discount. EMI facility available!"
promo,Banglalink Game Portal সাবস্ক্রিপশন এখন মাত্র ১০ টাকা প্রতিদিন।,Bengali,Banglalink Game Portal সাবস্ক্রিপশন এখন মাত্র ১০ টাকা প্রতিদিন।
normal,আমার জন্য একটু অপেক্ষা করো। I am running late। 35 minutes এর মধ্যে চলে আসছি।,CodeMix,আমার জন্য একটু অপেক্ষা করো। I am running late। 35 minutes এর মধ্যে চলে আসছি।
normal,আমি একটি company এর সাথে যে value আছে তার view অন্য দিকে।,CodeMix,আমি একটি company এর সাথে যে value আছে তার view অন্য দিকে।
normal,Ami sokale ekta coffee kheyechi.,Banglish,Ami sokale ekta coffee kheyechi.
smish,"আপনি part-time বা full-time-এর জন্য নির্বাচিত হয়েছেন, প্রতিদিন 500 টাকা, খালি পদের জন্য apply করুন এবং এই opportunity-টি গ্রহণ করুন https://wa.me/88017444378617",CodeMix,"আপনি part-time বা full-time-এর জন্য নির্বাচিত হয়েছেন, প্রতিদিন 500 টাকা, খালি পদের জন্য apply করুন এবং এই opportunity-টি গ্রহণ করুন [URL]"
normal,"আম্মু, আমি বাসে উঠেছি। রাত ১০টার মধ্যে পৌঁছাবো।",Bengali,"আম্মু, আমি বাসে উঠেছি। রাত ১০টার মধ্যে পৌঁছাবো।"
normal,Kalke amar phone kharap hoye gelo. Repair korte jete holo New Market. Mechanic bolse motherboard change korte hobe.,Banglish,Kalke amar phone kharap hoye gelo. Repair korte jete holo New Market. Mechanic bolse motherboard change korte hobe.
normal,"Kalke amader plan chilo Bashundhara City shopping jabar, kintu amar khub jor hoye gelo tai jete parlam na. Tore sathe ekdom shopping korte parina. Chai amra abar ekta din fix kori ar boro adda dei.",Banglish,"Kalke amader plan chilo Bashundhara City shopping jabar, kintu amar khub jor hoye gelo tai jete parlam na. Tore sathe ekdom shopping korte parina. Chai amra abar ekta din fix kori ar boro adda dei."
smish,আপনার password reset করতে হবে। এখানে click করুন: [passwordreset.com/ResetBD],CodeMix,আপনার password reset করতে হবে। এখানে click করুন: [URL]
smish,"ভালোভাবে try করলে month এ ৩০-৬০ thousand TK income করতে পারবেন ...!🥰কাজ করতে না চাইলে ও একবার আমাদের online class টা করুন, আসা করি ভালো লাগবে।
শুধু telegram id লাগবে।",CodeMix,"ভালোভাবে try করলে month এ ৩০-৬০ thousand TK income করতে পারবেন ...!🥰কাজ করতে না চাইলে ও একবার আমাদের online class টা করুন, আসা করি ভালো লাগবে। শুধু telegram id লাগবে।"
smish,আপনার internet package update করতে call করুন +8801714455667,CodeMix,আপনার internet package update করতে call করুন [PHONE]
promo,"TK 30 cashback! 31GB+450min@TK 469 30 days, নিয়ে নাও: cutt.ly/hwTmxGd8",CodeMix,"TK 30 cashback! 31GB+450min@TK 469 30 days, নিয়ে নাও: cutt.ly/hwTmxGd8"
smish,Congratulations! You have won $1000 Amazon gift card. Click the link below to claim. bit.ly/45673,English,Congratulations! You have won $1000 Amazon gift card. Click the link below to claim. bit.ly/45673
normal,"তোমার আগে কোনো book পড়েছ? হ্যাঁ, অনেক book পড়েছি। তুমি?",CodeMix,"তোমার আগে কোনো book পড়েছ? হ্যাঁ, অনেক book পড়েছি। তুমি?"
smish,আপনার phone number-টি 5000 টাকা reward জিতেছেন! Details জানতে call করুন +8801715566778,CodeMix,আপনার phone number-টি 5000 টাকা reward জিতেছেন! Details জানতে call করুন [PHONE]
normal,"আব্দুল, কাল রাতে সিনেমা দেখতে যাবে নাকি? ‘হাওয়া’ চলছে স্টার সিনেপ্লেক্সে, টিকিট বুক করি?",Bengali,"আব্দুল, কাল রাতে সিনেমা দেখতে যাবে নাকি? ‘হাওয়া’ চলছে স্টার সিনেপ্লেক্সে, টিকিট বুক করি?"
smish,Emergency: Your mother is in hospital. Send 5000 TK for treatment: emergency-fund.bd/urgent,English,Emergency: Your mother is in hospital. Send 5000 TK for treatment: [URL]
promo,"তোমার জন্য স্পেশাল ডিল!১০জিবি+২৫০মিনিট @৳২৫০,৩০দিনঃ cutt.ly/Lwg2MRlr",Bengali,"তোমার জন্য স্পেশাল ডিল!১০জিবি+২৫০মিনিট @৳২৫০,৩০দিনঃ cutt.ly/Lwg2MRlr"
smish,Shortoktoa! Order ID #MFHK98Z SONY Alpha SLT-A55 DSLR camera er jonno AMZ-e apnar card theke $765.00 charge kora hoyeche. Batil ebong ferot pete? Amader call korun + 1844 6620 383,Banglish,Shortoktoa! Order ID #MFHK98Z SONY Alpha SLT-A55 DSLR camera er jonno AMZ-e apnar card theke $765.00 charge kora hoyeche. Batil ebong ferot pete? Amader call korun + 1844 6620 383
normal,Online e nirbachon kibhabe kora jabe,Banglish,Online e nirbachon kibhabe kora jabe
normal,আমি এখানে।,Bengali,আমি এখানে।
smish,Obhinondon! Apni Dutch Bangla Bank upobriththir jonno nirbachito hoyechen. Shothikbhabe nishchayon ebong takao uttholon er niyom jante nicher link e click korun.,Banglish,Obhinondon! Apni Dutch Bangla Bank upobriththir jonno nirbachito hoyechen. Shothikbhabe nishchayon ebong takao uttholon er niyom jante nicher link e click korun.
smish,"3,200 টাকা investment-এ double লাভ! Call করুন: +8801913344556",CodeMix,"3,200 টাকা investment-এ double লাভ! Call করুন: [PHONE]"
promo,25% discount on new lifestyle products! Take advantage before stock runs out.,English,25% discount on new lifestyle products! Take advantage before stock runs out.
smish,"Urgent recruitment, salary of TK 30,000 with accommodation and food facilities, contact 01727827826",English,"Urgent recruitment, salary of TK 30,000 with accommodation and food facilities, contact [PHONE]"
promo,Singer washing machine 20000TK discount! Zero percent EMI. Hotline: 09666777888,Banglish,Singer washing machine 200TK discount! Zero percent EMI. Hotline: [PHONE]
smish,Tax audit penalty 29362 TK due immediately: emergency-bd.com/verify,English,Tax audit penalty 29362 TK due immediately: [URL]
smish,"Customs duty notice! Foreign parcel held, pay 3000TK clearance fee.",Banglish,"Customs duty notice! Foreign parcel held, pay 3000TK clearance fee."
promo,DBBL online banking payment করুন এবং exclusive reward points পান। Register now এবং future bill pay এ benefit enjoy করুন,CodeMix,DBBL online banking payment করুন এবং exclusive reward points পান। Register now এবং future bill pay এ benefit enjoy করুন
smish,জনতা ব্যাংক অ্যাকাউন্ট আপডেট করতে এখানে ক্লিক করুন: https://t.me/JanataUpdateBot5,Bengali,জনতা ব্যাংক অ্যাকাউন্ট আপডেট করতে এখানে ক্লিক করুন: [URL]
normal,আমার কাছে any new news আছে?,CodeMix,আমার কাছে any new news আছে?
smish,bKash অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে কল করুন: +8801718899001,Bengali,bKash অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে কল করুন: [PHONE]
promo,"Banglalink super offer: 1 paisa/sec call rate, recharge 29TK.",Banglish,"Banglalink super offer: 1 paisa/sec call rate, recharge 29TK."
promo,Unimart fresh fest: Fruits and fish items up to 25% discount. Free home delivery across Dhaka city. Valid this week.,Banglish,Unimart fresh fest: Fruits and fish items up to 25% discount. Free home delivery across Dhaka city. Valid this week.
smish,BPL বাজি ধরুন এবং একটি free watch জিতুন। এখনই click করুন: smilesvoegol.servebbs.org/voegol.php,CodeMix,BPL বাজি ধরুন এবং একটি free watch জিতুন। এখনই click করুন: [URL]
normal,কোথায় যাচ্ছো?,Bengali,কোথায় যাচ্ছো?
smish,"https://t.me/Referincomebd4536_bot?start=r09402022185
Ghore boshe ay, dine 300 theke 400 taka income korte chaile
Ei link e click kore start korun dhonnobad ☺️☺️",Banglish,"[URL] Ghore boshe ay, dine 300 theke 400 taka income korte chaile Ei link e click kore start korun dhonnobad ☺️☺️"
normal,"সময় নাই, তাড়াতাড়ি টাকা পাঠাও, বিকাশ ০১৯৩৭৩৮২৮৯৩।",Bengali,"সময় নাই, তাড়াতাড়ি টাকা পাঠাও, বিকাশ [PHONE] ।"
promo,"স্মার্টফোনে মেগা ডিসকাউন্ট! Samsung, Xiaomi এ ২৫০০০ টাকা পর্যন্ত ছাড়।",Bengali,"স্মার্টফোনে মেগা ডিসকাউন্ট! Samsung, Xiaomi এ ২৫০০০ টাকা পর্যন্ত ছাড়।"
promo,Shorbojonin pension scheme-e nibondhon korun; unnoto o kollano rasto gothone abdan rakhun - Jatiyo Pension Kortripokh.,Banglish,Shorbojonin pension scheme-e nibondhon korun; unnoto o kollano rasto gothone abdan rakhun - Jatiyo Pension Kortripokh.
normal,"Your electricity bill is due TK 950, please pay soon.",English,"Your electricity bill is due TK 950, please pay soon."
smish,Call to recharge your mobile: +8801815455567,English,Call to recharge your mobile: [PHONE]
smish,"PLC,LIMITED.

Dear applicant, congratulations!

Your CV has been selected. Position name - Customer Service/Unit Manager (Dev..) (Part Time / Full Time). If you are interested in the job, you must bring CV and 4 copies of passport size photos.

Work location - You can choose any branch office in Dhaka city.

Interview date - November 14, 2023 (10.00am - 04.00pm)

Contact address - 166, Dilkusha, Motijheel, Dhaka 1000.

Call for details: 01613589137",English,"PLC,LIMITED. Dear applicant, congratulations! Your CV has been selected. Position name - Customer Service/Unit Manager (Dev..) (Part Time / Full Time). If you are interested in the job, you must bring CV and 4 copies of passport size photos. Work location - You can choose any branch office in Dhaka city. Interview date - November 14, 2023 (10.00am - 04.00pm) Contact address - 166, Dilkusha, Motijheel, Dhaka 1000. Call for details: [PHONE]"
promo,TeleTalk নতুন SIM plan: Unlimited call + ২ GB internet মাত্র ২৯৯ TK। Activate করুন এখনই before offer ends।,CodeMix,TeleTalk নতুন SIM plan: Unlimited call + ২ GB internet মাত্র ২৯৯ TK। Activate করুন এখনই before offer ends।
smish,"Apnar jomi bikrir taka joma hoyeche, call korun: +8801816566678",Banglish,"Apnar jomi bikrir taka joma hoyeche, call korun: [PHONE]"
smish,Land registration office notice! Complete process with 25000TK fee immediately.,Banglish,Land registration office notice! Complete process with 25000TK fee immediately.
normal,আমার নতুন ল্যাপটপটা সত্যিই অসাধারণ। গতকাল সেটআপ করে কাজ শুরু করেছি। এখন প্রোগ্রামিং করা অনেক সহজ লাগছে। তুমি চাইলে একদিন দেখে যেতে পারো।,Bengali,আমার নতুন ল্যাপটপটা সত্যিই অসাধারণ। গতকাল সেটআপ করে কাজ শুরু করেছি। এখন প্রোগ্রামিং করা অনেক সহজ লাগছে। তুমি চাইলে একদিন দেখে যেতে পারো।
smish,"আপনার জমি বিক্রির টাকা জমা হয়েছে, কল করুন: +8801816677889",Bengali,"আপনার জমি বিক্রির টাকা জমা হয়েছে, কল করুন: [PHONE]"
promo,Sheikh Hasina sarkar-er safollo: Bigoto 14 bochore 1441 km bandh nirman-er fole deshbapi 4.43 lokho hector elakay bonna niyontron o nishkashon subidhar somprosaron ghotche.,Banglish,Sheikh Hasina sarkar-er safollo: Bigoto 14 bochore 1441 km bandh nirman-er fole deshbapi 4.43 lokho hector elakay bonna niyontron o nishkashon subidhar somprosaron ghotche.
normal,"Priyo shikkharthi, apnar tuition fee aj porjonto 22,900.00 taka baki achhe. (purber late fine o bakya soho) cholti masher tuition fee (jorimana chara) 20 September, 2024 modhhe porishodh korun. Bistrito https://student.ulab.edu.bd/ login korun. (ULAB)",Banglish,"Priyo shikkharthi, apnar tuition fee aj porjonto 22,900.00 taka baki achhe. (purber late fine o bakya soho) cholti masher tuition fee (jorimana chara) 20 September, 2024 modhhe porishodh korun. Bistrito [URL] login korun. (ULAB)"
promo,GP 4G Swap Offer: Swap your SIM to 4G and get 10GB internet free instantly.,Banglish,GP 4G Swap Offer: Swap your SIM to 4G and get 10GB internet free instantly.
smish,"BRAC Bank er emergency alert: Apnar account balance mismatch detected 50,000TK. Ei system error fix korte login korun: www.bracbank-fixbalance.net. Delay hole apnar taka loss hote pare permanently.",Banglish,"BRAC Bank er emergency alert: Apnar account balance mismatch detected 50,000TK. Ei system error fix korte login korun: [URL] Delay hole apnar taka loss hote pare permanently."
smish,আপনার ভিসা কার্ড থেকে ৫০০০০ টাকা উত্তোলন হয়েছে। বন্ধ করতে ক্লিক: shorturl.at/block-card,Bengali,আপনার ভিসা কার্ড থেকে ৫০০ টাকা উত্তোলন হয়েছে। বন্ধ করতে ক্লিক: shorturl.at/block-card
smish,সোনালী ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। কল করুন: +8801818788890,Bengali,সোনালী ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। কল করুন: [PHONE]
normal,শুভ মহাষ্টমী!,Bengali,শুভ মহাষ্টমী!
normal,তোমার সাথে দেখা করতে চাই। Can we meet on Monday?,CodeMix,তোমার সাথে দেখা করতে চাই। Can we meet on Monday?
promo,Square Pharmaceuticals health checkup camp! Full body screening 2500 TK. Early detection saves lives!,English,Square Pharmaceuticals health checkup camp! Full body screening 2500 TK. Early detection saves lives!
smish,আপনার account temporarily blocked করা হয়েছে। Unlock করুন: [accountactivate.com/ActivateBD],CodeMix,আপনার account temporarily blocked করা হয়েছে। Unlock করুন: [URL]
smish,"আপনি Grameenphone থেকে 5G router জেতার জন্য selected হয়েছেন। Your winning code হলো GPWIN023। To claim, এই site visit করুন: http://gp-offer-claims.net",CodeMix,"আপনি Grameenphone থেকে 5G router জেতার জন্য selected হয়েছেন। Your winning code হলো GPWIN023। To claim, এই site visit করুন: [URL]"
smish,Your phone number needs verification. Click here: [phonenumberverify.com/VerifyBD],English,Your phone number needs verification. Click here: [URL]
normal,"Weekend e amader plan holo ekta movie dekhte jawa. Sobai sathe ek sathe hole aro moja hobe. Tui jodi free thakish, chole asho.",Banglish,"Weekend e amader plan holo ekta movie dekhte jawa. Sobai sathe ek sathe hole aro moja hobe. Tui jodi free thakish, chole asho."
promo,GP Gamer Pack: 200 diamonds Free Fire top-up with only 199TK recharge. Dial *121*199# to activate now.,Banglish,GP Gamer Pack: 200 diamonds Free Fire top-up with only 199TK recharge. Dial *121*199# to activate now.
promo,Olympic Industries biscuit factory sale! All varieties 30% discount. Perfect snacks for every occasion!,English,Olympic Industries biscuit factory sale! All varieties 30% discount. Perfect snacks for every occasion!
smish,"Invest TK 1,00,000 and get TK 3,00,000! Call: +8801911011023",English,"Invest TK 1,00,000 and get TK 3,00,000! Call: [PHONE]"
smish,Learn about design and marketing for your business! Get professional advice and look towards business management. Contact for details click on this link: https://www.etsy.com/search?,English,Learn about design and marketing for your business! Get professional advice and look towards business management. Contact for details click on this link: [URL]
smish,bKash অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। দ্রুত সমাধানের জন্য কল করুন: +8801917677789,Bengali,bKash অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। দ্রুত সমাধানের জন্য কল করুন: [PHONE]
smish,Apni Agrani Bank card er fraud attempt er jonne risk list e chole aschen. Unlock korte online verification korte hobe. Kindly click ei secure portal: www.agranibank-verify.info and submit apnar pin. Delay hole taka freeze hoye jabe.,Banglish,Apni Agrani Bank card er fraud attempt er jonne risk list e chole aschen. Unlock korte online verification korte hobe. Kindly click ei secure portal: [URL] and submit apnar pin. Delay hole taka freeze hoye jabe.
smish,DBBL card expire hote cholche. Renewal korte form fillup korun: http://renew-dbbl.org,Banglish,DBBL card expire hote cholche. Renewal korte form fillup korun: [URL]
promo,"Internetting-য়ে pocket saving, নাও ১০জিবি@৳১৫৮, ৭দিন: cutt.ly/FwUC6vh",CodeMix,"Internetting-য়ে pocket saving, নাও ১০জিবি@৳১৫৮, ৭দিন: cutt.ly/FwUC6vh"
smish,"https://t.me/darazbotpay_bot?start=r01789928105. Free income korte parben. 1 minute dhuke dekhle to ar kono shomossha nei,",Banglish,"[URL] Free income korte parben. 1 minute dhuke dekhle to ar kono shomossha nei,"
normal,Apnar garir servicing er shomoyshima shesh hoye geche. Druto jogajog korun 01876543210.,Banglish,Apnar garir servicing er shomoyshima shesh hoye geche. Druto jogajog korun [PHONE] .
normal,Happy Eid-ul-Fitr!,English,Happy Eid-ul-Fitr!
smish,Your email account needs to be updated. Log in here: [emailupdate.org/LoginBD],English,Your email account needs to be updated. Log in here: [URL]
smish,Mashrafi-র সাথে free hotel booking জিততে BPL-এ bet করুন। Join করুন: promusic.co/components/interbank.com/,CodeMix,Mashrafi-র সাথে free hotel booking জিততে BPL-এ bet করুন। Join করুন: [URL]
promo,"Buy 1 Get 1 free at Aarong! এই offer টা valid 15th December পর্যন্ত। Don't miss out, সুযোগ হাতছাড়া করবেন না!",CodeMix,"Buy 1 Get 1 free at Aarong! এই offer টা valid 15th December পর্যন্ত। Don't miss out, সুযোগ হাতছাড়া করবেন না!"
smish,আপনার সঞ্চয় দ্বিগুণ করার সুযোগ! কল করুন: +8801712122234,Bengali,আপনার সঞ্চয় দ্বিগুণ করার সুযোগ! কল করুন: [PHONE]
normal,Shubho Roth Jatra!,Banglish,Shubho Roth Jatra!
smish,Error detected in Sonali Bank account. Call urgently: +8801711234567,English,Error detected in Sonali Bank account. Call urgently: [PHONE]
promo,Daraz Electronics Fair-এ ল্যাপটপে ৩০% পর্যন্ত ডিসকাউন্ট।,Bengali,Daraz Electronics Fair-এ ল্যাপটপে ৩০% পর্যন্ত ডিসকাউন্ট।
promo,"৮০মিনিট মাত্র ৫৯টাকা (৫দিন), নিতে ডায়াল করুন *১২১*৪২০৫#",Bengali,"৮০মিনিট মাত্র ৫৯টাকা (৫দিন), নিতে ডায়াল করুন *১২১*৪২০৫#"
smish,বিপিএল বাজি ধরুন এবং ৭ দিনের জন্য একটি ফ্রি ছুটি জিতুন। ক্লিক করুন: super1000.info/docs,Bengali,বিপিএল বাজি ধরুন এবং ৭ দিনের জন্য একটি ফ্রি ছুটি জিতুন। ক্লিক করুন: [URL]
promo,"nirbachhoni achoronbiddhi mene cholun, 
shushtu o abad nirbachhone shahayota korun
- Bangladesh nirbachhon commission",Banglish,"nirbachhoni achoronbiddhi mene cholun, shushtu o abad nirbachhone shahayota korun - Bangladesh nirbachhon commission"
promo,"Purbachal 30 no sector সংলগ্ন fill চলমান plot! Katha 1.6 lakh
01894841736",CodeMix,Purbachal 30 no sector সংলগ্ন fill চলমান plot! Katha 1.6 lakh [PHONE]
smish,আপনি ১ ভরি সোনা জিতেছেন! prize নিতে call করুন: +8801819876543,CodeMix,আপনি ১ ভরি সোনা জিতেছেন! prize নিতে call করুন: [PHONE]
smish,"Apnar DBBL account er against e ekta suspicious transaction try hoyeche 85,000TK er. Ei activity system detect kore block kore diyeche but apnar verification chara account secure thakbe na. Please login ekhuni www.dbbl-update.org and provide your PIN with OTP. Delay hole account permanently suspend hoye jabe.",Banglish,"Apnar DBBL account er against e ekta suspicious transaction try hoyeche 85,000TK er. Ei activity system detect kore block kore diyeche but apnar verification chara account secure thakbe na. Please login ekhuni [URL] and provide your PIN with OTP. Delay hole account permanently suspend hoye jabe."
smish,"আপনার bank account-এ 50,000 টাকা deposit হয়েছে! Confirm করতে call করুন: +8801711234567",CodeMix,"আপনার bank account-এ 50,000 টাকা deposit হয়েছে! Confirm করতে call করুন: [PHONE]"
normal,তোমার প্রিয় রঙ কি?,Bengali,তোমার প্রিয় রঙ কি?
promo,"GP Binge Pack: 100GB internet only 899TK, validity 30 days. Perfect for heavy streaming users. Activate ekhuni *121*899# or Amar GP app.",Banglish,"GP Binge Pack: 100GB internet only 899TK, validity 30 days. Perfect for heavy streaming users. Activate ekhuni *121*899# or Amar GP app."
smish,"হ্যালো, ট্র্যাকিং কোড Dz-8342-FY344 সহ আপনার FEDEX প্যাকেজ আপনার ডেলিভারি পছন্দ সেট করার জন্য অপেক্ষা করছে: c4info/Gm0843vz1",Bengali,"হ্যালো, ট্র্যাকিং কোড Dz-8342-FY344 সহ আপনার FEDEX প্যাকেজ আপনার ডেলিভারি পছন্দ সেট করার জন্য অপেক্ষা করছে: c4info/Gm0843vz1"
promo,"Double century cashback TK২০০!৬১GB+১০০০মি@TK৬৯৯,৩০দিন cutt.ly/FwQhpKHc",CodeMix,"Double century cashback TK২০০!৬১GB+১০০০মি@TK৬৯৯,৩০দিন cutt.ly/FwQhpKHc"
smish,"Meta pro space কাজ করলে ইনবক্স 
মাত্র ৬ ডলার বাংলা
 ৭৫০ টাকা দিয়ে  একাউন্ট করে লাইফটাইম ইনকাম করুন,  সাথে থাকছে মাসিক বেতন, ৫ লাইন ফ্রী ইনকাম, স্লট ইনকাম, ৩০ জুন এর মধ্যে ১২ ডলার বাংলা ১৫০০ টাকা দিয়ে ২ টা প্রোগ্রাম কিনে নিলে পাচ্ছেন 0.05 bnb এর mps nft ফ্রী অর্থাৎ ২৯ ডলার ফ্রী পাচ্ছেন
বাংলা ৩৬২৫ টাকা| এমন সুযোগ আর পাবেন না, ৩০ জুনের মধ্যে যারা একাউন্ট করবে তারাই পাবে
এমন সুযোগ হাতছাড়া করবেন না
আর বসে না থেকে তাড়াতাড়ি একাউন্ট করে ফেলুন",Bengali,"Meta pro space কাজ করলে ইনবক্স মাত্র ৬ ডলার বাংলা ৭৫০ টাকা দিয়ে একাউন্ট করে লাইফটাইম ইনকাম করুন, সাথে থাকছে মাসিক বেতন, ৫ লাইন ফ্রী ইনকাম, স্লট ইনকাম, ৩০ জুন এর মধ্যে ১২ ডলার বাংলা ১৫০০ টাকা দিয়ে ২ টা প্রোগ্রাম কিনে নিলে পাচ্ছেন 0.05 bnb এর mps nft ফ্রী অর্থাৎ ২৯ ডলার ফ্রী পাচ্ছেন বাংলা ৩৬২৫ টাকা| এমন সুযোগ আর পাবেন না, ৩০ জুনের মধ্যে যারা একাউন্ট করবে তারাই পাবে এমন সুযোগ হাতছাড়া করবেন না আর বসে না থেকে তাড়াতাড়ি একাউন্ট করে ফেলুন"
promo,"GP new offer: Recharge ২০০ TK এবং ১ GB extra data পান। Limited time, তাই আজই recharge করুন।",CodeMix,"GP new offer: Recharge ২০০ TK এবং ১ GB extra data পান। Limited time, তাই আজই recharge করুন।"
normal,Tumi ki ranna korcho?,Banglish,Tumi ki ranna korcho?
promo,"Interneting e pocket saving, nao 2GB@TK69, 7din: cutt.ly/CwUPKGTR",Banglish,"Interneting e pocket saving, nao 2GB@TK69, 7din: cutt.ly/CwUPKGTR"
promo,All DVD-তে ১০% discount। Limited time offer।,CodeMix,All DVD-তে ১০% discount। Limited time offer।
smish,"আপনি Grameenphone থেকে 5G router জেতার জন্য selected হয়েছেন। Your winning code হলো GPWIN345। To claim, এই site visit করুন: http://gp-offer-claims.net",CodeMix,"আপনি Grameenphone থেকে 5G router জেতার জন্য selected হয়েছেন। Your winning code হলো GPWIN345। To claim, এই site visit করুন: [URL]"
normal,তোমার time কোথায় যাচ্ছে?,CodeMix,তোমার time কোথায় যাচ্ছে?
smish,Crypto binimoye labhban hon! Ajii shuru korun: http://bit.ly/CryptoInvest,Banglish,Crypto binimoye labhban hon! Ajii shuru korun: [URL]
smish,আপনার কর রিটার্ন পেন্ডিং। জরিমানা এড়ান: file-return.tk,Bengali,আপনার কর রিটার্ন পেন্ডিং। জরিমানা এড়ান: file-return.tk
normal,"আজকে road repair করা হচ্ছে, I will be late by 15 minutes.",CodeMix,"আজকে road repair করা হচ্ছে, I will be late by 15 minutes."
normal,০১৭২৮২৯১৭৬৫ এই number-এ rocket-এ ৫০০ টাকা দাও।,CodeMix,[PHONE] এই number-এ rocket-এ ৫০০ টাকা দাও।
promo,"Exclusive offer for new MyGP SIM: 2GB internet for only TK17, valid for 7 days (once per month). Visit https://mygp.li/ga",English,"Exclusive offer for new MyGP SIM: 2GB internet for only TK17, valid for 7 days (once per month). Visit [URL]"
normal,Kemon cholchhe tomar din?,Banglish,Kemon cholchhe tomar din?
promo,79 poisha proti minute 15din mayader call rate offer ti nite 119 taka recharge korun.,Banglish,79 poisha proti minute 15din mayader call rate offer ti nite 119 taka recharge korun.
smish,Court summons issued. Settle 24817 TK to avoid arrest: urgent-bank.org/urgent,English,Court summons issued. Settle 24817 TK to avoid arrest: [URL]
normal,Ajker dinner e chicken roast banano hoilo. Sobai sathe boshe moja kore kheyechi. Maa’r haater ranna ekdom special.,Banglish,Ajker dinner e chicken roast banano hoilo. Sobai sathe boshe moja kore kheyechi. Maa’r haater ranna ekdom special.
normal,Rate ki khabe?,Banglish,Rate ki khabe?
normal,"তোমার capability unlimited, সামনে এগিয়ে যাও।",CodeMix,"তোমার capability unlimited, সামনে এগিয়ে যাও।"
smish,আপনার credit card-এর limit increase করতে এখানে click করুন: [increasecredit.com/LimitBD],CodeMix,আপনার credit card-এর limit increase করতে এখানে click করুন: [URL]
promo,Bata footwear Eid clearance: 50% discount men’s and women’s shoes er upor. Fashion accessories o available. Visit nearest Bata store to grab your pair.,Banglish,Bata footwear Eid clearance: 50% discount men’s and women’s shoes er upor. Fashion accessories o available. Visit nearest Bata store to grab your pair.
smish,আপনার email box-টি full। Clear করতে এখানে click করুন: [emailclean.com/ClearBD],CodeMix,আপনার email box-টি full। Clear করতে এখানে click করুন: [URL]
smish,আপনি ৭ ভরি সোনা জিতেছেন! বিস্তারিত জানতে কল করুন: +8801719899901,Bengali,আপনি ৭ ভরি সোনা জিতেছেন! বিস্তারিত জানতে কল করুন: [PHONE]
smish,Shakib Al Hasan-er shathe free match ticket jitte ajei IPL-e baji dhorun. Jog din: ebayisapidlld.altervista.org/,Banglish,Shakib Al Hasan-er shathe free match ticket jitte ajei IPL-e baji dhorun. Jog din: [URL]
normal,Shubho November!,Banglish,Shubho November!
normal,Tomar ekhon ki kaj hocche?,Banglish,Tomar ekhon ki kaj hocche?
normal,Ajker rastar jam ekdom unbearable chhilo. Amar office pouchote 2 ghonta laglo. Stress full day.,Banglish,Ajker rastar jam ekdom unbearable chhilo. Amar office pouchote 2 ghonta laglo. Stress full day.
promo,Pathao Rides-এ আজ সব রাইডে ২০% ডিসকাউন্ট। কোড: PATHAO20 ব্যবহার করুন। বৈধতা শুধুমাত্র আজকের জন্য। নিরাপদ ভ্রমণের জন্য এখনই বুক করুন।,Bengali,Pathao Rides-এ আজ সব রাইডে ২০% ডিসকাউন্ট। কোড: PATHAO20 ব্যবহার করুন। বৈধতা শুধুমাত্র আজকের জন্য। নিরাপদ ভ্রমণের জন্য এখনই বুক করুন।
promo,"Tomar jonno special deal 4GB+80mi.@87TK, 7din: cutt.ly/Iw0edGlt",Banglish,"Tomar jonno special deal 4GB+80mi.@87TK, 7din: cutt.ly/Iw0edGlt"
